Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/7/2022,0:00,23.7,24.2,23.7,48,13.3,8.0,NE,14.5,NNE,964.2,0.0,0.0,0
1/7/2022,0:30,23.4,23.7,23.4,48,13.0,6.4,NNE,14.5,NNE,964.3,0.0,0.0,0
1/7/2022,1:00,23.2,23.4,23.1,49,13.0,8.0,NNE,14.5,NNE,964.3,0.0,0.0,0
1/7/2022,1:30,22.8,23.2,22.8,49,12.6,1.6,NNE,9.7,NNE,964.1,0.0,0.0,0
1/7/2022,2:00,22.8,22.9,22.8,49,12.6,1.6,NE,8.0,NNE,963.9,0.0,0.0,0
1/7/2022,2:30,21.9,22.8,21.9,49,11.7,0.0,E,6.4,NE,963.9,0.0,0.0,0
1/7/2022,3:00,21.8,21.9,21.7,49,11.6,1.6,NE,8.0,N,964.0,0.0,0.0,0
1/7/2022,3:30,21.6,21.9,21.6,49,11.4,0.0,N,6.4,N,964.2,0.0,0.0,0
1/7/2022,4:00,21.3,21.6,21.3,50,11.3,1.6,ENE,9.7,NNE,964.4,0.0,0.0,0
1/7/2022,4:30,20.6,21.4,20.6,50,10.6,0.0,NE,6.4,NE,964.6,0.0,0.0,0
1/7/2022,5:00,19.7,20.6,19.7,50,9.7,0.0,NE,4.8,NE,964.6,0.0,0.0,0
1/7/2022,5:30,19.3,19.7,19.3,50,9.3,0.0,ENE,3.2,ENE,965.0,0.0,0.0,0
1/7/2022,6:00,19.3,19.3,19.1,51,9.5,0.0,NE,4.8,ENE,965.7,0.0,0.0,6
1/7/2022,6:30,19.6,19.6,19.3,51,9.8,0.0,E,4.8,ESE,965.7,0.0,0.0,15
1/7/2022,7:00,19.9,19.9,19.6,51,10.1,0.0,E,6.4,ENE,965.7,0.0,0.0,22
1/7/2022,7:30,20.3,20.3,19.5,51,10.5,1.6,ENE,6.4,NE,965.5,0.0,0.0,32
1/7/2022,8:00,22.4,22.4,20.3,47,11.8,3.2,NE,16.1,ENE,965.0,0.0,0.0,143
1/7/2022,8:30,25.7,25.7,22.5,45,14.7,0.0,ENE,8.0,NE,964.9,0.0,0.0,298
1/7/2022,9:00,26.8,26.8,24.9,35,13.8,4.8,S,16.1,E,964.1,0.0,0.0,377
1/7/2022,9:30,28.2,28.2,26.8,34,15.0,4.8,S,12.9,S,964.0,0.0,0.0,447
1/7/2022,10:00,30.1,30.1,28.1,30,16.1,3.2,S,11.3,S,964.5,0.0,0.0,508
1/7/2022,10:30,30.5,30.6,30.2,26,15.7,3.2,S,11.3,S,964.3,0.0,0.0,568
1/7/2022,11:00,30.2,31.1,30.1,23,14.8,3.2,S,11.3,S,964.2,0.0,0.0,632
1/7/2022,11:30,31.2,31.3,30.2,23,15.8,4.8,SSE,14.5,SE,964.3,0.0,0.0,689
1/7/2022,12:00,33.2,33.2,31.2,21,17.4,1.6,SSW,11.3,SSW,964.5,0.0,0.0,739
1/7/2022,12:30,33.6,33.6,32.8,16,16.8,4.8,SSW,19.3,SSW,964.5,0.0,0.0,788
1/7/2022,13:00,33.2,33.6,33.2,18,16.8,6.4,SSW,22.5,S,964.3,0.0,0.0,633
1/7/2022,13:30,33.5,33.5,33.2,17,16.9,4.8,SSW,16.1,S,964.0,0.0,0.0,663
1/7/2022,14:00,33.3,33.8,33.2,21,17.5,8.0,SSW,27.4,S,963.9,0.0,0.0,571
1/7/2022,14:30,33.9,33.9,33.2,24,18.7,6.4,SSW,22.5,S,963.9,0.0,0.0,792
1/7/2022,15:00,34.0,34.1,33.9,23,18.6,4.8,WSW,17.7,WSW,963.6,0.0,0.0,774
1/7/2022,15:30,34.4,34.4,34.0,23,19.0,8.0,SSW,27.4,S,963.6,0.0,0.0,762
1/7/2022,16:00,34.3,34.5,34.2,25,19.3,8.0,SSW,27.4,S,963.7,0.0,0.0,720
1/7/2022,16:30,34.3,34.4,34.1,25,19.3,9.7,SSW,27.4,S,963.7,0.0,0.0,652
1/7/2022,17:00,33.6,34.3,33.6,26,18.8,6.4,SW,24.1,S,963.7,0.0,0.0,471
1/7/2022,17:30,33.0,33.6,33.0,27,18.4,8.0,SW,29.0,S,963.6,0.0,0.0,65
1/7/2022,18:00,32.3,33.0,32.3,28,17.9,9.7,SSW,33.8,S,963.7,0.0,0.0,47
1/7/2022,18:30,32.0,32.3,31.9,29,17.8,6.4,SW,27.4,SSW,963.7,0.0,0.0,38
1/7/2022,19:00,31.3,32.0,31.3,31,17.5,6.4,SSW,16.1,SSW,963.8,0.0,0.0,31
1/7/2022,19:30,30.5,31.3,30.5,31,16.7,6.4,SSW,17.7,SSW,964.1,0.0,0.0,25
1/7/2022,20:00,29.7,30.5,29.7,32,16.1,4.8,SSW,17.7,S,964.3,0.0,0.0,18
1/7/2022,20:30,28.9,29.7,28.9,33,15.5,1.6,SSW,8.0,SSW,964.5,0.0,0.0,12
1/7/2022,21:00,27.7,28.9,27.7,33,14.3,1.6,SSW,8.0,SE,964.9,0.0,0.0,2
1/7/2022,21:30,26.7,27.7,26.7,34,13.5,0.0,S,6.4,ENE,965.5,0.0,0.0,0
1/7/2022,22:00,25.4,26.7,25.4,37,12.8,1.6,NE,8.0,NE,965.9,0.0,0.0,0
1/7/2022,22:30,24.7,25.4,24.7,37,12.1,4.8,NE,11.3,NE,966.4,0.0,0.0,0
1/7/2022,23:00,24.4,24.7,24.3,37,11.8,4.8,NNE,12.9,NNE,966.6,0.0,0.0,0
1/7/2022,23:30,23.8,24.4,23.8,39,11.6,4.8,NE,11.3,NNE,966.7,0.0,0.0,0
2/7/2022,0:00,23.4,23.8,23.4,40,11.4,6.4,NE,12.9,NNE,966.7,0.0,0.0,0
2/7/2022,0:30,22.9,23.4,22.9,41,11.1,6.4,NE,14.5,NNE,966.8,0.0,0.0,0
2/7/2022,1:00,22.8,22.9,22.7,41,11.0,6.4,NNE,14.5,NNE,967.0,0.0,0.0,0
2/7/2022,1:30,22.4,22.8,22.4,42,10.8,4.8,NE,12.9,NNE,967.1,0.0,0.0,0
