Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/9/2024,0:00,23.3,23.7,23.3,53,13.9,0.0,ESE,3.2,ESE,969.0,0.0,0.0,0
1/9/2024,0:30,22.8,23.3,22.8,55,13.8,0.0,W,1.6,W,968.8,0.0,0.0,0
1/9/2024,1:00,22.6,22.8,22.6,55,13.6,0.0,W,3.2,W,968.9,0.0,0.0,0
1/9/2024,1:30,22.3,22.7,22.3,56,13.5,0.0,W,3.2,W,968.8,0.0,0.0,0
1/9/2024,2:00,22.6,22.7,22.3,55,13.6,0.0,W,4.8,WSW,968.5,0.0,0.0,0
1/9/2024,2:30,22.2,22.6,22.2,55,13.2,0.0,ESE,3.2,SE,968.3,0.0,0.0,0
1/9/2024,3:00,22.2,22.3,22.2,56,13.4,0.0,W,6.4,WSW,968.2,0.0,0.0,0
1/9/2024,3:30,21.7,22.2,21.6,54,12.5,0.0,WSW,9.7,NW,968.1,0.0,0.0,0
1/9/2024,4:00,21.6,21.9,21.6,56,12.8,1.6,W,9.7,NW,968.0,0.0,0.0,0
1/9/2024,4:30,21.3,21.6,21.3,55,12.3,0.0,SSE,4.8,E,967.8,0.0,0.0,0
1/9/2024,5:00,21.5,21.6,21.3,55,12.5,0.0,SW,4.8,W,967.8,0.0,0.0,0
1/9/2024,5:30,21.2,21.6,21.2,56,12.4,0.0,SW,1.6,SW,967.7,0.0,0.0,0
1/9/2024,6:00,20.8,21.2,20.8,57,12.2,0.0,SW,3.2,SW,967.7,0.0,0.0,0
1/9/2024,6:30,20.7,20.8,20.6,58,12.3,0.0,SW,3.2,SW,967.7,0.0,0.0,0
1/9/2024,7:00,20.6,20.7,20.6,59,12.4,0.0,SW,1.6,SW,967.7,0.0,0.0,12
1/9/2024,7:30,20.7,20.7,20.6,59,12.5,0.0,SW,1.6,SW,967.6,0.0,0.0,40
1/9/2024,8:00,21.0,21.0,20.7,58,12.6,0.0,SW,0.0,SW,967.6,0.0,0.0,75
1/9/2024,8:30,21.8,21.8,21.0,60,13.8,0.0,SW,1.6,SW,967.6,0.0,0.0,160
1/9/2024,9:00,22.9,22.9,21.8,60,14.9,0.0,SW,3.2,SW,967.7,0.0,0.0,209
1/9/2024,9:30,24.3,24.3,22.9,54,15.1,0.0,WSW,3.2,SW,967.8,0.0,0.0,306
1/9/2024,10:00,25.9,25.9,24.3,48,15.5,1.6,W,4.8,WNW,967.8,0.0,0.0,397
1/9/2024,10:30,26.7,26.7,25.9,45,15.7,1.6,W,6.4,WSW,968.0,0.0,0.0,383
1/9/2024,11:00,28.7,28.7,26.7,41,16.9,1.6,W,6.4,WSW,967.9,0.0,0.0,548
1/9/2024,11:30,30.4,30.4,28.7,34,17.2,1.6,S,8.0,WSW,968.0,0.0,0.0,596
1/9/2024,12:00,31.3,31.3,30.4,33,17.9,3.2,SSE,8.0,E,967.8,0.0,0.0,654
1/9/2024,12:30,31.9,31.9,31.1,32,18.3,3.2,WSW,11.3,SW,967.4,0.0,0.0,753
1/9/2024,13:00,31.9,31.9,31.5,30,17.9,3.2,ESE,12.9,S,967.2,0.0,0.0,511
1/9/2024,13:30,32.7,32.8,31.9,28,18.3,4.8,S,11.3,SSW,966.8,0.0,0.0,748
1/9/2024,14:00,33.6,33.6,32.6,24,18.4,4.8,SSE,12.9,SSE,966.6,0.0,0.0,766
1/9/2024,14:30,33.3,34.2,33.2,25,18.3,4.8,WSW,12.9,ESE,966.3,0.0,0.0,747
1/9/2024,15:00,33.7,34.1,33.2,27,19.1,4.8,WSW,12.9,WSW,966.0,0.0,0.0,736
1/9/2024,15:30,34.4,34.5,33.7,26,19.6,4.8,S,14.5,E,965.4,0.0,0.0,698
1/9/2024,16:00,33.7,34.4,33.7,26,18.9,3.2,WSW,11.3,W,965.1,0.0,0.0,466
1/9/2024,16:30,32.3,33.9,32.3,29,18.1,4.8,W,14.5,WNW,964.9,0.0,0.0,197
1/9/2024,17:00,30.4,32.3,30.4,44,19.2,6.4,N,22.5,E,965.0,0.0,0.0,204
1/9/2024,17:30,29.7,30.4,29.7,45,18.7,4.8,S,27.4,NE,964.8,0.0,0.0,143
1/9/2024,18:00,29.9,29.9,29.2,45,18.9,4.8,W,16.1,N,964.8,0.0,0.0,209
1/9/2024,18:30,29.0,30.0,29.0,46,18.2,6.4,ENE,17.7,E,964.7,0.0,0.0,90
1/9/2024,19:00,28.2,29.0,28.2,49,18.0,6.4,NNE,16.1,NNE,964.8,0.0,0.0,30
1/9/2024,19:30,27.7,28.2,27.7,50,17.7,6.4,N,16.1,ENE,965.1,0.0,0.0,18
1/9/2024,20:00,27.4,27.7,27.4,51,17.6,3.2,ENE,12.9,N,965.2,0.0,0.0,2
1/9/2024,20:30,27.1,27.4,27.1,54,17.9,8.0,NE,20.9,ENE,965.2,0.0,0.0,0
1/9/2024,21:00,26.8,27.2,26.8,55,17.8,4.8,NW,16.1,NE,965.3,0.0,0.0,0
1/9/2024,21:30,26.3,26.8,26.3,56,17.5,1.6,SSE,4.8,SSW,965.6,0.0,0.0,0
1/9/2024,22:00,25.4,26.3,25.4,60,17.4,1.6,WNW,4.8,WNW,965.5,0.0,0.0,0
1/9/2024,22:30,24.7,25.4,24.7,61,16.9,0.0,NW,4.8,E,965.7,0.0,0.0,0
1/9/2024,23:00,24.2,24.7,24.2,62,16.6,0.0,W,3.2,E,965.7,0.0,0.0,0
1/9/2024,23:30,23.8,24.3,23.8,63,16.4,0.0,W,1.6,W,965.7,0.0,0.0,0
2/9/2024,0:00,23.3,23.8,23.3,63,15.9,0.0,W,1.6,W,965.7,0.0,0.0,0
2/9/2024,0:30,23.3,23.4,23.2,64,16.1,0.0,ESE,3.2,ESE,965.9,0.0,0.0,0
2/9/2024,1:00,22.8,23.3,22.8,64,15.6,0.0,ESE,3.2,ESE,965.9,0.0,0.0,0
2/9/2024,1:30,22.3,22.8,22.3,65,15.3,0.0,SW,3.2,SW,965.8,0.0,0.0,0
2/9/2024,2:00,21.9,22.3,21.9,68,15.5,0.0,SW,0.0,SW,966.0,0.0,0.0,0
2/9/2024,2:30,21.6,21.9,21.6,67,15.0,0.0,SW,0.0,SW,965.7,0.0,0.0,0
2/9/2024,3:00,21.3,21.6,21.3,70,15.3,0.0,SW,0.0,SW,965.7,0.0,0.0,0
2/9/2024,3:30,21.0,21.3,21.0,71,15.2,0.0,SW,0.0,SW,965.5,0.0,0.0,0
2/9/2024,4:00,20.7,21.0,20.7,70,14.7,0.0,SW,0.0,SW,965.5,0.0,0.0,0
2/9/2024,4:30,20.6,20.8,20.6,70,14.6,0.0,SW,0.0,SW,965.4,0.0,0.0,0
2/9/2024,5:00,20.4,20.6,20.4,72,14.8,0.0,SW,0.0,SW,965.3,0.0,0.0,0
2/9/2024,5:30,20.1,20.4,20.0,73,14.7,0.0,SW,0.0,SW,965.4,0.0,0.0,0
2/9/2024,6:00,19.8,20.1,19.8,76,15.0,0.0,SW,0.0,SW,965.3,0.0,0.0,0
2/9/2024,6:30,19.6,19.8,19.5,77,15.0,0.0,SW,0.0,SW,965.4,0.0,0.0,0
2/9/2024,7:00,19.3,19.6,19.3,78,14.9,0.0,SW,0.0,SW,965.6,0.0,0.0,9
2/9/2024,7:30,19.4,19.5,19.3,77,14.8,0.0,SW,0.0,SW,965.8,0.0,0.0,47
2/9/2024,8:00,20.1,20.2,19.5,76,15.3,0.0,SW,3.2,SW,966.1,0.0,0.0,86
