Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/6/2021,0:00,13.7,14.2,13.7,54,4.5,1.6,E,9.7,E,969.8,0.0,0.0,0
1/6/2021,0:30,13.4,13.7,13.4,55,4.4,1.6,ESE,8.0,E,969.9,0.0,0.0,0
1/6/2021,1:00,12.8,13.4,12.8,58,4.4,0.0,SE,4.8,SE,969.8,0.0,0.0,0
1/6/2021,1:30,13.1,13.1,12.5,54,3.9,1.6,ESE,8.0,NE,969.5,0.0,0.0,0
1/6/2021,2:00,13.4,14.0,13.1,55,4.4,3.2,NE,9.7,NNE,969.5,0.0,0.0,0
1/6/2021,2:30,12.2,13.4,12.1,56,3.4,1.6,SSW,4.8,S,969.5,0.0,0.0,0
1/6/2021,3:00,13.1,13.1,12.1,43,1.7,1.6,E,9.7,NNE,969.6,0.0,0.0,0
1/6/2021,3:30,11.6,13.8,11.6,58,3.2,1.6,N,9.7,NNE,969.7,0.0,0.0,0
1/6/2021,4:00,10.6,11.5,10.6,61,2.8,0.0,N,4.8,N,970.0,0.0,0.0,0
1/6/2021,4:30,9.8,10.6,9.8,65,2.8,0.0,N,3.2,N,970.0,0.0,0.0,0
1/6/2021,5:00,9.7,9.8,9.7,63,2.3,0.0,N,3.2,N,970.1,0.0,0.0,0
1/6/2021,5:30,9.2,9.8,9.2,66,2.4,0.0,N,3.2,N,970.1,0.0,0.0,0
1/6/2021,6:00,9.6,9.6,8.9,64,2.4,0.0,ENE,3.2,ENE,970.1,0.0,0.0,6
1/6/2021,6:30,9.3,9.7,9.3,67,2.7,0.0,ENE,1.6,ENE,970.0,0.0,0.0,15
1/6/2021,7:00,9.6,9.6,9.2,65,2.6,0.0,ENE,1.6,ENE,970.0,0.0,0.0,21
1/6/2021,7:30,10.6,10.6,9.6,61,2.8,0.0,ENE,1.6,ENE,970.0,0.0,0.0,51
1/6/2021,8:00,14.2,14.2,10.6,50,4.2,0.0,ENE,1.6,ENE,970.0,0.0,0.0,266
1/6/2021,8:30,16.3,16.3,14.2,50,6.3,0.0,ENE,3.2,ENE,969.8,0.0,0.0,353
1/6/2021,9:00,18.3,18.3,16.3,46,7.5,0.0,ESE,3.2,ENE,969.9,0.0,0.0,438
1/6/2021,9:30,19.6,19.6,18.3,43,8.2,0.0,WSW,4.8,SSE,969.6,0.0,0.0,522
1/6/2021,10:00,20.1,20.1,19.4,38,7.7,3.2,S,11.3,SSW,969.4,0.0,0.0,573
1/6/2021,10:30,20.9,20.9,20.1,34,7.7,4.8,S,17.7,SSE,969.4,0.0,0.0,669
1/6/2021,11:00,21.2,21.2,20.8,33,7.8,4.8,SSE,14.5,S,969.2,0.0,0.0,730
1/6/2021,11:30,21.9,22.1,21.2,31,8.1,4.8,S,14.5,SE,969.2,0.0,0.0,783
1/6/2021,12:00,22.7,22.7,21.9,31,8.9,4.8,SSE,12.9,SW,968.9,0.0,0.0,825
1/6/2021,12:30,22.6,22.8,22.3,32,9.0,4.8,E,14.5,E,968.7,0.0,0.0,854
1/6/2021,13:00,23.3,23.3,22.5,31,9.5,4.8,SSW,19.3,SW,968.7,0.0,0.0,869
1/6/2021,13:30,23.8,23.8,23.3,30,9.8,4.8,WNW,16.1,W,968.4,0.0,0.0,878
1/6/2021,14:00,24.7,24.7,23.8,28,10.3,3.2,SSE,11.3,SW,968.2,0.0,0.0,870
1/6/2021,14:30,24.9,24.9,24.4,28,10.5,4.8,SW,17.7,SW,968.0,0.0,0.0,854
1/6/2021,15:00,25.1,25.3,24.9,28,10.7,3.2,S,12.9,S,967.8,0.0,0.0,850
1/6/2021,15:30,25.3,25.4,25.0,28,10.9,4.8,SSW,14.5,SW,967.5,0.0,0.0,809
1/6/2021,16:00,25.4,26.0,25.3,29,11.2,4.8,W,16.1,W,967.4,0.0,0.0,813
1/6/2021,16:30,25.6,25.8,25.4,27,11.0,6.4,SW,17.7,WSW,967.2,0.0,0.0,721
1/6/2021,17:00,25.4,25.7,25.1,27,10.8,4.8,S,17.7,W,967.0,0.0,0.0,639
1/6/2021,17:30,25.8,25.8,25.4,27,11.2,4.8,SSW,17.7,SSE,966.8,0.0,0.0,543
1/6/2021,18:00,25.3,25.8,25.3,28,10.9,4.8,SW,16.1,SSE,966.8,0.0,0.0,466
1/6/2021,18:30,25.2,25.5,25.2,29,11.0,3.2,SW,12.9,SW,966.6,0.0,0.0,367
1/6/2021,19:00,25.1,25.3,25.1,30,11.1,3.2,SW,12.9,SW,966.5,0.0,0.0,263
1/6/2021,19:30,24.2,25.1,24.2,31,10.4,3.2,W,11.3,WNW,966.7,0.0,0.0,159
1/6/2021,20:00,22.6,24.2,22.6,36,9.8,3.2,WNW,9.7,WNW,966.6,0.0,0.0,48
1/6/2021,20:30,20.8,22.6,20.8,41,9.0,3.2,NNW,9.7,N,966.7,0.0,0.0,12
1/6/2021,21:00,20.1,20.8,20.1,43,8.7,3.2,NE,11.3,ENE,966.8,0.0,0.0,1
1/6/2021,21:30,19.1,20.1,19.1,46,8.3,1.6,ENE,11.3,ENE,967.1,0.0,0.0,0
1/6/2021,22:00,18.3,19.1,18.3,48,7.9,1.6,S,11.3,ESE,967.5,0.0,0.0,0
1/6/2021,22:30,17.5,18.3,17.5,51,7.7,1.6,E,8.0,E,967.9,0.0,0.0,0
1/6/2021,23:00,16.7,17.4,16.7,54,7.5,0.0,ENE,6.4,ENE,968.2,0.0,0.0,0
1/6/2021,23:30,15.9,16.7,15.9,57,7.3,0.0,ENE,1.6,ENE,968.4,0.0,0.0,0
2/6/2021,0:00,15.4,16.0,15.4,58,7.0,0.0,SE,6.4,ESE,968.5,0.0,0.0,0
2/6/2021,0:30,15.1,15.4,15.1,59,6.9,0.0,SE,6.4,SE,968.7,0.0,0.0,0
2/6/2021,1:00,15.1,15.1,14.9,60,7.1,0.0,SE,6.4,SE,969.0,0.0,0.0,0
2/6/2021,1:30,14.3,15.1,14.3,62,6.7,0.0,SE,3.2,SE,969.1,0.0,0.0,0
2/6/2021,2:00,13.6,14.3,13.6,66,6.8,0.0,SE,3.2,SE,969.2,0.0,0.0,0
2/6/2021,2:30,13.2,13.6,13.1,67,6.6,0.0,SE,3.2,SE,969.3,0.0,0.0,0
2/6/2021,3:00,13.8,13.8,13.2,67,7.2,1.6,NE,6.4,WSW,969.3,0.0,0.0,0
2/6/2021,3:30,14.1,14.5,13.8,66,7.3,0.0,NE,6.4,S,969.4,0.0,0.0,0
2/6/2021,4:00,13.7,14.1,13.3,70,7.7,0.0,S,3.2,S,969.4,0.0,0.0,0
2/6/2021,4:30,12.8,13.9,12.8,70,6.8,0.0,SSW,6.4,S,969.2,0.0,0.0,0
2/6/2021,5:00,12.1,12.7,12.1,74,6.9,0.0,SSW,3.2,SSW,969.3,0.0,0.0,0
2/6/2021,5:30,11.9,12.2,11.9,75,6.9,0.0,SSW,1.6,SSW,969.3,0.0,0.0,0
2/6/2021,6:00,11.8,11.9,11.8,75,6.8,0.0,SSW,4.8,SSW,969.6,0.0,0.0,8
2/6/2021,6:30,11.9,11.9,11.8,77,7.3,0.0,SSW,1.6,SSW,969.8,0.0,0.0,19
2/6/2021,7:00,12.1,12.1,11.9,77,7.5,0.0,SSW,1.6,SSW,970.0,0.0,0.0,34
2/6/2021,7:30,12.6,12.6,12.1,76,7.8,0.0,SSW,3.2,SSW,970.1,0.0,0.0,105
2/6/2021,8:00,14.8,14.8,12.6,71,9.0,0.0,SSW,3.2,SSW,970.3,0.0,0.0,281
2/6/2021,8:30,17.0,17.0,14.8,64,9.8,0.0,SSW,3.2,SSW,970.3,0.0,0.0,335
2/6/2021,9:00,17.8,17.8,17.0,63,10.4,0.0,SSW,4.8,SSW,970.6,0.0,0.0,271
2/6/2021,9:30,18.3,18.3,17.7,60,10.3,0.0,SSW,3.2,SSW,970.7,0.0,0.0,286
2/6/2021,10:00,19.3,19.3,18.3,54,10.1,1.6,SSE,4.8,SE,970.6,0.0,0.0,360
2/6/2021,10:30,20.4,20.4,19.3,52,10.8,1.6,S,6.4,S,970.8,0.0,0.0,470
2/6/2021,11:00,21.8,21.8,20.4,49,11.6,1.6,SSE,9.7,SW,970.9,0.0,0.0,691
2/6/2021,11:30,21.8,22.1,21.7,49,11.6,3.2,WNW,9.7,WSW,970.9,0.0,0.0,591
2/6/2021,12:00,22.7,22.7,21.8,50,12.7,3.2,WNW,11.3,WNW,971.0,0.0,0.0,602
2/6/2021,12:30,22.7,23.1,22.7,48,12.3,3.2,NNW,12.9,WNW,971.0,0.0,0.0,674
2/6/2021,13:00,23.9,23.9,22.6,41,12.1,3.2,SW,12.9,SW,971.0,0.0,0.0,847
2/6/2021,13:30,24.8,24.8,23.9,34,11.6,4.8,WNW,16.1,SW,971.0,0.0,0.0,842
2/6/2021,14:00,25.2,25.2,24.8,36,12.4,3.2,WSW,12.9,S,970.9,0.0,0.0,760
2/6/2021,14:30,25.4,25.6,25.2,34,12.2,4.8,NW,16.1,NNW,970.8,0.0,0.0,741
2/6/2021,15:00,25.2,25.7,25.2,38,12.8,4.8,SW,19.3,W,970.8,0.0,0.0,675
2/6/2021,15:30,25.2,25.2,25.0,34,12.0,4.8,W,17.7,WNW,970.7,0.0,0.0,482
2/6/2021,16:00,25.9,25.9,25.2,33,12.5,4.8,WNW,16.1,SW,970.7,0.0,0.0,717
2/6/2021,16:30,26.2,26.4,25.9,33,12.8,4.8,WNW,14.5,WNW,970.7,0.0,0.0,683
2/6/2021,17:00,26.2,26.3,26.1,32,12.6,4.8,WNW,14.5,W,970.6,0.0,0.0,582
2/6/2021,17:30,26.1,26.3,26.1,30,12.1,4.8,NNW,16.1,W,970.5,0.0,0.0,521
