Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/12/2019,0:00,6.1,6.3,6.1,92,4.5,0.0,SW,0.0,SW,972.8,0.0,0.0,0
1/12/2019,0:30,5.9,6.1,5.9,92,4.3,0.0,SW,0.0,SW,972.7,0.0,0.0,0
1/12/2019,1:00,5.9,5.9,5.8,93,4.5,0.0,SW,0.0,SW,972.7,0.2,0.0,0
1/12/2019,1:30,5.6,5.9,5.5,92,4.0,0.0,SW,1.6,SW,972.7,0.0,0.0,0
1/12/2019,2:00,5.4,5.6,5.4,93,4.0,0.0,SW,0.0,SW,972.7,0.0,0.0,0
1/12/2019,2:30,5.1,5.4,5.1,93,3.7,0.0,SW,0.0,SW,972.9,0.0,0.0,0
1/12/2019,3:00,5.2,5.2,4.9,94,4.0,0.0,SW,0.0,SW,972.7,0.0,0.0,0
1/12/2019,3:30,5.0,5.3,5.0,93,3.6,0.0,SW,0.0,SW,972.7,0.0,0.0,0
1/12/2019,4:00,5.1,5.1,4.8,94,3.9,0.0,SW,0.0,SW,972.5,0.0,0.0,0
1/12/2019,4:30,4.1,5.2,4.1,92,2.5,0.0,SW,3.2,SW,972.6,0.0,0.0,0
1/12/2019,5:00,4.3,4.5,4.1,94,3.1,0.0,S,1.6,SSW,972.6,0.0,0.0,0
1/12/2019,5:30,3.8,4.4,3.8,93,2.4,0.0,S,1.6,S,972.7,0.0,0.0,0
1/12/2019,6:00,3.7,3.8,3.6,94,2.5,0.0,S,1.6,S,972.4,0.0,0.0,0
1/12/2019,6:30,3.6,3.8,3.6,94,2.4,0.0,SSW,3.2,S,972.6,0.0,0.0,0
1/12/2019,7:00,3.4,3.6,3.2,95,2.4,0.0,SSW,1.6,SSW,972.7,0.0,0.0,0
1/12/2019,7:30,4.0,4.0,3.4,95,3.0,0.0,SSW,1.6,SSW,972.6,0.0,0.0,0
1/12/2019,8:00,4.0,4.5,4.0,94,2.8,0.0,SSW,3.2,SSW,972.8,0.0,0.0,14
1/12/2019,8:30,4.2,4.2,3.9,95,3.2,0.0,SSW,1.6,SSW,973.1,0.0,0.0,46
1/12/2019,9:00,5.2,5.2,4.2,96,4.4,0.0,ESE,3.2,ESE,973.3,0.0,0.0,61
1/12/2019,9:30,6.3,6.3,5.2,94,5.1,0.0,SSW,3.2,S,973.2,0.0,0.0,150
1/12/2019,10:00,7.2,7.2,6.1,95,6.2,0.0,SSW,4.8,SSW,973.3,0.0,0.0,167
1/12/2019,10:30,8.8,8.8,7.2,87,6.2,0.0,SE,6.4,SW,973.2,0.0,0.0,264
1/12/2019,11:00,10.8,10.8,8.8,75,5.8,1.6,SE,8.0,E,973.1,0.0,0.0,351
1/12/2019,11:30,11.4,11.4,10.9,74,6.2,1.6,SE,11.3,SE,972.8,0.0,0.0,223
1/12/2019,12:00,11.8,11.8,11.5,74,6.6,4.8,SE,12.9,SE,972.3,0.0,0.0,265
1/12/2019,12:30,12.2,12.3,11.8,74,7.0,3.2,SSW,11.3,S,972.1,0.0,0.0,234
1/12/2019,13:00,13.0,13.0,12.2,74,7.8,4.8,S,17.7,S,971.9,0.0,0.0,373
1/12/2019,13:30,12.4,13.1,12.4,76,7.6,4.8,S,16.1,S,971.9,0.0,0.0,158
1/12/2019,14:00,11.9,12.4,11.9,77,7.3,4.8,SSE,16.1,SSE,971.8,0.0,0.0,94
1/12/2019,14:30,11.9,11.9,11.8,75,6.9,3.2,S,11.3,S,971.7,0.0,0.0,103
1/12/2019,15:00,12.4,12.4,11.8,73,7.0,3.2,S,16.1,S,971.7,0.0,0.0,152
1/12/2019,15:30,12.3,12.6,12.3,74,7.1,3.2,S,14.5,SE,971.6,0.0,0.0,94
1/12/2019,16:00,11.9,12.3,11.9,76,7.1,1.6,S,8.0,SW,971.5,0.0,0.0,48
1/12/2019,16:30,11.4,11.9,11.4,77,6.8,1.6,SE,8.0,S,971.2,0.0,0.0,16
1/12/2019,17:00,11.2,11.4,11.2,79,7.0,0.0,SSW,4.8,SSW,971.0,0.0,0.0,0
1/12/2019,17:30,11.1,11.2,11.1,79,6.9,1.6,S,9.7,SSW,970.8,0.0,0.0,0
1/12/2019,18:00,11.0,11.1,11.0,79,6.8,0.0,WSW,4.8,SE,970.8,0.0,0.0,0
1/12/2019,18:30,11.0,11.1,11.0,78,6.6,0.0,SE,4.8,S,971.0,0.0,0.0,0
1/12/2019,19:00,11.7,11.9,10.9,77,7.1,0.0,E,4.8,E,970.9,0.0,0.0,0
1/12/2019,19:30,12.2,12.3,11.7,77,7.6,1.6,SSE,6.4,W,971.2,0.0,0.0,0
1/12/2019,20:00,11.8,12.2,11.6,80,7.8,1.6,SSW,8.0,SE,971.2,0.0,0.0,0
1/12/2019,21:30,10.9,11.2,10.9,81,7.1,0.0,SW,6.4,WSW,971.0,0.0,0.0,0
1/12/2019,22:00,11.6,11.6,10.8,82,8.0,1.6,SE,9.7,SE,970.9,0.0,0.0,0
1/12/2019,22:30,10.9,11.6,10.9,82,7.3,3.2,SSE,11.3,S,970.7,0.0,0.0,0
1/12/2019,23:00,10.7,10.9,10.7,84,7.5,3.2,SSE,14.5,SW,970.5,0.0,0.0,0
1/12/2019,23:30,10.7,10.7,10.7,85,7.7,4.8,SSE,16.1,S,970.3,0.0,0.0,0
2/12/2019,0:00,10.7,10.7,10.7,85,7.7,3.2,SSE,19.3,S,970.2,0.0,0.0,0
2/12/2019,0:30,10.7,10.8,10.7,85,7.7,3.2,S,14.5,SSE,969.8,0.0,0.0,0
