Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/2/2022,0:00,4.2,4.2,4.1,15,-12.8,6.4,S,24.1,SSW,958.5,0.0,0.0,0
1/2/2022,0:30,4.2,4.2,4.2,13,-13.2,4.8,WSW,19.3,WNW,958.6,0.0,0.0,0
1/2/2022,1:00,4.0,4.2,4.0,14,-13.2,4.8,S,24.1,N,958.8,0.0,0.0,0
1/2/2022,1:30,3.9,4.0,3.8,14,-13.3,4.8,SW,16.1,S,959.3,0.0,0.0,0
1/2/2022,2:00,4.1,4.1,3.9,18,-12.3,4.8,SW,24.1,NW,959.2,0.0,0.0,0
1/2/2022,2:30,4.1,4.2,4.1,19,-12.1,3.2,SW,12.9,WSW,958.9,0.0,0.0,0
1/2/2022,3:00,3.9,4.1,3.9,25,-11.1,4.8,SSW,17.7,S,958.9,0.0,0.0,0
1/2/2022,3:30,4.1,4.1,3.9,39,-8.1,4.8,SSW,22.5,S,958.9,0.0,0.0,0
1/2/2022,4:00,4.0,4.2,4.0,44,-7.2,3.2,WNW,12.9,NNW,959.5,0.0,0.0,0
1/2/2022,4:30,3.8,4.0,3.8,50,-6.2,1.6,NW,11.3,N,959.8,0.0,0.0,0
1/2/2022,5:00,3.4,3.8,3.4,57,-5.2,3.2,NW,12.9,NNE,960.2,0.0,0.0,0
1/2/2022,5:30,3.6,3.6,3.4,56,-5.2,3.2,WNW,17.7,WNW,960.2,0.0,0.0,0
1/2/2022,6:00,3.7,3.7,3.6,49,-6.5,3.2,SW,16.1,NW,960.3,0.0,0.0,0
1/2/2022,6:30,3.8,3.9,3.7,48,-6.6,4.8,SW,19.3,S,960.3,0.0,0.0,0
1/2/2022,7:00,3.8,3.8,3.7,46,-7.0,4.8,SSW,17.7,S,961.0,0.0,0.0,0
1/2/2022,7:30,4.2,4.2,3.8,44,-7.0,4.8,W,20.9,N,961.7,0.0,0.0,0
