Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
/20/11/2023,23:30,11.9,11.9,11.4,93,10.5,19.3,S,45.1,S,948.6,0.0,0.0,0
/20/11/2023,0:30,11.4,11.5,11.3,85,8.4,1.6,ESE,6.4,ESE,971.9,0.0,0.0,0
30/11/2023,10:00,9.6,9.6,9.4,92,8.0,11.3,S,30.6,S,959.2,0.6,2.0,12
1/20224/11/2023,10:30,11.0,11.1,10.4,75,6.0,1.6,E,8.0,ESE,960.3,0.0,0.0,222
/6/11/2023,23:30,12.9,12.9,12.8,83,9.5,1.6,ESE,11.3,ENE,968.3,0.0,0.0,0
<20/11/2024/11/2023,11:30,12.6,12.8,12.4,73,7.2,4.8,SSW,11.3,SSW,959.1,0.0,0.0,207
<20/124/11/2023,12:00,14.0,14.0,12.5,66,7.2,4.8,SSW,22.5,SSW,958.3,0.0,0.0,500
30/11/2023,12:00,11.1,11.1,10.6,93,9.7,8.0,SSW,45.1,SSE,957.9,0.2,2.8,33
<br/730/11/2023,12:30,11.6,11.6,11.1,93,10.2,9.7,SSW,45.1,S,957.8,0.4,1.0,53
11/2023,2:30,13.3,13.4,13.3,93,11.9,17.7,SSW,64.4,SW,945.3,0.0,0.0,0
24/11/2023,14:00,14.4,14.6,14.4,63,7.0,9.7,S,24.1,S,955.8,0.0,0.0,401
7/11/2023,2:30,11.9,11.9,11.9,90,9.9,4.8,ESE,16.1,ENE,968.7,0.0,0.0,0
>>24/11/2023,14:30,14.4,14.5,14.3,62,6.8,8.0,SSW,20.9,S,955.4,0.0,0.0,350
320/124/11/2023,15:00,14.2,14.4,14.2,59,6.0,6.4,SSW,17.7,S,954.8,0.0,0.0,257
7/11/2023,4:00,12.0,12.1,11.9,91,10.2,6.4,S,17.7,S,968.6,0.2,0.0,0
20/11/2023,9:00,12.4,12.4,12.3,91,10.6,1.6,ESE,9.7,E,969.6,0.0,0.0,14
<b7/11/20/11/2023,9:30,12.6,12.6,12.4,91,10.8,3.2,SSW,11.3,SSW,969.5,0.0,0.0,25
7/11/20/11/2023,10:00,13.0,13.0,12.6,91,11.2,3.2,S,9.7,S,969.4,0.0,0.0,67
<b7/11/2023,5:30,12.2,12.2,12.0,91,10.4,6.4,E,22.5,ESE,968.3,0.0,0.0,0
<b3020/11/2023,10:30,13.7,13.7,13.0,87,11.1,4.8,S,17.7,SSW,969.1,0.0,0.0,124
7/11/224/11/2023,18:30,10.1,10.1,10.0,79,5.9,1.6,SSW,4.8,NNE,952.4,0.0,0.0,0
<b27/11/2023,7:30,1.6,1.6,0.8,78,-2.8,0.0,S,4.8,N,968.0,0.0,0.0,8
7/20/11/2023,12:00,14.6,14.7,14.6,83,11.2,4.8,SSW,11.3,SSW,967.8,0.0,0.0,96
27/11/2023,8:00,1.8,1.8,1.6,77,-2.8,0.0,WSW,3.2,S,968.1,0.0,0.0,25
/>20/11/2023,13:00,15.2,15.2,14.7,79,11.0,6.4,SSW,17.7,S,967.1,0.0,0.0,152
24/11/2023,21:30,9.7,9.7,9.5,88,7.3,1.6,ENE,8.0,SSW,950.2,0.0,0.0,0
20/11/2023,13:30,15.7,15.7,15.2,78,11.3,4.8,SW,22.5,S,966.6,0.0,0.0,210
r30/11/2023,21:00,13.3,13.3,13.2,92,11.7,11.3,SSW,33.8,SW,956.7,0.2,0.0,0
27/11/2023,10:00,6.0,6.0,5.0,62,-1.6,4.8,ENE,16.1,E,967.5,0.0,0.0,84
11/2023,12:00,12.7,12.7,12.6,83,9.3,6.4,S,16.1,S,969.5,0.0,0.0,97
25/11/2023,1:30,7.5,8.7,7.5,86,4.7,0.0,S,6.4,SSW,948.4,0.0,0.0,0
25/11/2023,3:00,8.4,8.4,7.9,80,4.4,4.8,NNW,14.5,NNW,948.2,0.0,0.0,0
<7/20/11/2023,18:30,13.3,13.3,13.2,88,10.9,1.6,ESE,6.4,ESE,964.8,0.0,0.0,0
<br/25/17/11/2023,14:30,12.2,12.2,11.9,88,9.8,1.6,NW,11.3,NW,968.6,0.0,0.0,25
/>25/11/2023,4:00,7.1,7.8,7.1,75,2.1,6.4,S,22.5,ESE,947.5,0.0,0.0,0
>25/11/2023,4:30,6.8,7.1,6.7,76,2.0,9.7,SSW,35.4,NE,947.6,0.0,0.0,0
<br/20/11/2023,20:00,13.2,13.3,13.2,89,11.0,1.6,SSW,8.0,S,964.3,0.0,0.0,0
/>br/>25/11/2023,5:30,4.1,5.6,4.1,82,0.5,17.7,N,70.8,N,948.8,0.0,0.0,0
<20/11/2023,20:30,13.3,13.3,13.2,89,11.1,3.2,SSW,11.3,S,964.3,0.0,0.0,0
<25/11/2023,6:00,3.4,4.1,3.4,82,-0.2,19.3,ENE,54.7,E,949.8,0.0,0.0,0
>7/11/2023,17:00,11.3,11.7,11.3,90,9.3,1.6,ESE,8.0,E,968.9,0.0,0.0,6
br/>25/11/2023,6:30,3.3,3.4,3.2,80,-0.7,11.3,NNE,33.8,NE,949.8,0.0,0.0,0
/17/11/2023,18:00,11.2,11.2,10.9,87,8.6,3.2,NNE,8.0,N,969.5,0.0,0.0,0
7/11/2023,18:30,11.1,11.2,11.1,86,8.3,3.2,N,11.3,NNE,969.8,0.0,0.0,0
<25/1120/11/2023,23:00,13.1,13.2,13.1,89,10.9,4.8,S,14.5,ESE,963.1,0.0,0.0,0
<br5/11/2023,13:00,17.3,17.4,17.1,55,8.3,9.7,WSW,35.4,SW,950.5,0.0,0.0,538
<br/21/11/2023,0:00,13.1,13.1,13.0,88,10.7,4.8,S,14.5,S,962.5,0.0,0.0,0
>>7/11/2023,20:00,10.3,10.6,10.3,90,8.3,1.6,ESE,8.0,E,970.5,0.0,0.0,0
