Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/7/2025,0:00,26.4,26.9,26.4,44,15.2,4.8,NW,16.1,E,968.2,0.0,0.0,0
1/7/2025,0:30,26.8,26.8,24.8,35,13.8,3.2,NNW,17.7,NNW,968.2,0.0,0.0,0
1/7/2025,1:00,23.5,27.1,23.5,53,14.1,4.8,NNW,17.7,NNW,968.0,0.0,0.0,0
1/7/2025,1:30,24.2,24.7,23.1,49,14.0,1.6,SSE,14.5,NW,967.9,0.0,0.0,0
1/7/2025,2:00,22.6,24.2,22.6,55,13.6,0.0,SSW,1.6,SSW,968.0,0.0,0.0,0
1/7/2025,2:30,22.7,22.7,22.3,51,12.9,0.0,NNW,6.4,NNW,967.9,0.0,0.0,0
1/7/2025,3:00,22.3,23.0,22.3,52,12.7,0.0,NW,4.8,SSW,967.7,0.0,0.0,0
1/7/2025,3:30,22.7,22.7,21.9,49,12.5,0.0,NW,4.8,NW,967.5,0.0,0.0,0
1/7/2025,4:00,22.1,23.6,22.1,52,12.5,0.0,S,4.8,SSW,967.1,0.0,0.0,0
1/7/2025,4:30,21.4,22.2,21.3,54,12.2,0.0,SW,1.6,SW,967.2,0.0,0.0,0
1/7/2025,5:00,22.1,22.1,21.3,48,11.7,0.0,NNE,8.0,NE,967.1,0.0,0.0,0
1/7/2025,5:30,21.8,25.1,21.8,50,11.8,1.6,ENE,12.9,NE,967.1,0.0,0.0,0
1/7/2025,6:00,21.1,21.9,21.0,53,11.7,0.0,SW,4.8,SW,967.3,0.0,0.0,6
1/7/2025,6:30,21.8,22.1,21.1,52,12.2,0.0,SW,0.0,SW,967.4,0.0,0.0,15
1/7/2025,7:00,22.2,22.3,21.5,50,12.2,0.0,SSE,4.8,SSE,967.5,0.0,0.0,21
1/7/2025,7:30,24.4,24.9,21.9,43,13.0,1.6,NE,12.9,E,967.6,0.0,0.0,26
1/7/2025,8:00,24.7,25.6,23.4,50,14.7,0.0,NW,6.4,NW,967.6,0.0,0.0,220
1/7/2025,8:30,26.9,26.9,24.6,43,15.5,0.0,NNW,6.4,N,967.7,0.0,0.0,325
1/7/2025,9:00,28.9,28.9,27.0,39,16.7,1.6,ESE,8.0,E,967.6,0.0,0.0,411
1/7/2025,9:30,29.5,29.6,28.9,38,17.1,6.4,SE,22.5,E,967.7,0.0,0.0,494
1/7/2025,10:00,29.9,30.0,29.6,37,17.3,8.0,ENE,24.1,E,967.8,0.0,0.0,561
1/7/2025,10:30,30.9,31.0,30.0,34,17.7,8.0,E,25.7,ENE,967.9,0.0,0.0,537
1/7/2025,11:00,31.4,31.8,30.9,34,18.2,6.4,SSE,20.9,SSE,967.9,0.0,0.0,617
1/7/2025,11:30,32.1,32.3,31.4,33,18.7,6.4,SE,29.0,E,968.0,0.0,0.0,754
1/7/2025,12:00,33.1,33.2,32.1,31,19.3,6.4,SSE,20.9,E,967.9,0.0,0.0,797
1/7/2025,12:30,33.1,33.6,32.6,32,19.5,8.0,SE,24.1,SE,967.8,0.0,0.0,830
1/7/2025,13:00,33.1,33.9,33.1,33,19.7,8.0,E,20.9,ESE,967.8,0.0,0.0,851
1/7/2025,13:30,33.6,33.9,32.5,33,20.2,8.0,ENE,27.4,SSE,967.6,0.0,0.0,857
1/7/2025,14:00,33.8,34.4,33.3,31,20.0,8.0,SE,17.7,S,967.4,0.0,0.0,861
1/7/2025,14:30,34.3,34.4,33.2,31,20.5,8.0,SSE,22.5,S,967.3,0.0,0.0,852
1/7/2025,15:00,33.9,34.5,33.5,32,20.3,8.0,E,27.4,ESE,967.3,0.0,0.0,831
1/7/2025,15:30,33.5,34.8,33.5,34,20.3,8.0,E,24.1,ESE,966.9,0.0,0.0,787
1/7/2025,16:00,34.4,34.4,33.2,34,21.2,6.4,E,22.5,E,966.8,0.0,0.0,734
1/7/2025,16:30,33.6,34.4,33.1,39,21.4,9.7,SE,24.1,E,966.9,0.0,0.0,563
1/7/2025,17:00,32.9,33.6,32.9,42,21.3,8.0,E,20.9,E,966.8,0.0,0.0,610
1/7/2025,17:30,32.6,33.2,32.6,45,21.6,11.3,E,27.4,ESE,966.7,0.0,0.0,528
1/7/2025,18:00,32.1,32.6,32.1,49,21.9,12.9,E,27.4,E,966.5,0.0,0.0,449
1/7/2025,18:30,31.6,32.2,31.6,48,21.2,9.7,SE,22.5,ESE,966.4,0.0,0.0,363
1/7/2025,19:00,31.1,31.7,31.1,49,20.9,8.0,SE,20.9,E,966.4,0.0,0.0,273
1/7/2025,19:30,30.7,31.2,30.7,50,20.7,6.4,SE,17.7,ESE,966.5,0.0,0.0,190
1/7/2025,20:00,29.9,30.7,29.9,51,20.1,6.4,NNE,19.3,ENE,966.6,0.0,0.0,100
1/7/2025,20:30,28.8,29.9,28.8,52,19.2,9.7,NE,20.9,NE,966.6,0.0,0.0,34
1/7/2025,21:00,27.9,28.8,27.9,52,18.3,9.7,N,17.7,N,966.7,0.0,0.0,6
1/7/2025,21:30,27.8,27.9,27.7,51,18.0,6.4,NE,20.9,NNW,967.3,0.0,0.0,0
1/7/2025,22:00,27.8,28.0,27.7,48,17.4,4.8,NE,16.1,N,967.4,0.0,0.0,0
1/7/2025,22:30,27.4,27.8,27.4,49,17.2,4.8,NNW,14.5,NW,967.4,0.0,0.0,0
1/7/2025,23:00,27.2,27.5,27.2,49,17.0,0.0,S,11.3,NNW,967.7,0.0,0.0,0
1/7/2025,23:30,26.3,27.2,26.3,54,17.1,0.0,WSW,4.8,WSW,968.1,0.0,0.0,0
2/7/2025,0:00,25.8,26.2,25.2,54,16.6,0.0,WNW,1.6,WNW,968.1,0.0,0.0,0
2/7/2025,0:30,25.9,25.9,25.5,53,16.5,0.0,W,4.8,W,968.0,0.0,0.0,0
2/7/2025,1:00,25.7,26.1,25.7,53,16.3,0.0,W,0.0,W,968.1,0.0,0.0,0
2/7/2025,1:30,25.5,25.7,25.5,54,16.3,0.0,SSE,8.0,WNW,968.0,0.0,0.0,0
2/7/2025,2:00,25.3,25.5,25.2,55,16.3,0.0,S,6.4,W,967.9,0.0,0.0,0
2/7/2025,2:30,24.3,25.3,24.3,59,16.1,0.0,S,0.0,W,967.8,0.0,0.0,0
2/7/2025,3:00,24.4,24.5,24.2,59,16.2,0.0,S,0.0,W,967.7,0.0,0.0,0
2/7/2025,3:30,24.3,24.6,24.2,58,15.9,0.0,S,0.0,W,967.6,0.0,0.0,0
2/7/2025,4:00,23.9,24.4,23.9,59,15.7,0.0,S,0.0,W,967.6,0.0,0.0,0
2/7/2025,4:30,23.3,23.9,22.9,58,14.9,0.0,S,0.0,W,967.7,0.0,0.0,0
2/7/2025,5:00,23.1,23.4,23.1,60,15.1,0.0,S,0.0,W,967.8,0.0,0.0,0
2/7/2025,5:30,23.3,23.3,22.9,58,14.9,0.0,S,0.0,W,967.8,0.0,0.0,0
2/7/2025,6:00,22.8,23.3,22.8,60,14.8,0.0,S,0.0,W,967.9,0.0,0.0,6
2/7/2025,6:30,23.1,23.4,22.4,60,15.1,0.0,S,0.0,W,968.0,0.0,0.0,18
2/7/2025,7:00,22.8,23.4,22.4,59,14.6,0.0,S,0.0,W,968.0,0.0,0.0,28
2/7/2025,7:30,22.8,22.9,22.7,60,14.8,0.0,S,0.0,W,968.2,0.0,0.0,36
2/7/2025,8:00,24.7,24.7,22.8,54,15.5,0.0,S,0.0,W,968.1,0.0,0.0,205
2/7/2025,8:30,25.9,25.9,24.7,53,16.5,0.0,S,4.8,SSW,968.4,0.0,0.0,305
2/7/2025,9:00,27.3,27.3,25.9,50,17.3,0.0,ESE,4.8,SSW,968.3,0.0,0.0,387
2/7/2025,9:30,28.6,28.6,27.3,45,17.6,1.6,WSW,9.7,WNW,968.3,0.0,0.0,469
2/7/2025,10:00,29.8,30.2,28.5,39,17.6,3.2,SSE,12.9,ESE,968.3,0.0,0.0,548
2/7/2025,10:30,30.4,30.8,29.8,39,18.2,3.2,WSW,16.1,ESE,968.2,0.0,0.0,552
2/7/2025,11:00,30.6,31.1,30.4,39,18.4,6.4,SE,17.7,N,968.4,0.0,0.0,591
2/7/2025,11:30,31.8,31.8,30.3,38,19.4,6.4,WNW,16.1,NW,968.3,0.0,0.0,735
2/7/2025,12:00,32.6,32.8,31.6,34,19.4,6.4,E,22.5,SE,968.2,0.0,0.0,784
2/7/2025,12:30,32.5,33.3,32.5,36,19.7,8.0,SSE,20.9,S,968.3,0.0,0.0,816
2/7/2025,13:00,33.2,33.7,32.3,35,20.2,4.8,SE,19.3,SSE,968.0,0.0,0.0,837
