Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/5/2025,0:00,16.7,17.4,16.3,69,10.5,3.2,E,11.3,NW,972.7,0.0,0.0,0
1/5/2025,0:30,15.2,16.7,15.2,75,10.2,1.6,W,8.0,NE,972.9,0.0,0.0,0
1/5/2025,1:00,14.8,15.2,14.8,76,10.0,0.0,WSW,6.4,S,972.8,0.0,0.0,0
1/5/2025,1:30,14.7,15.3,14.7,77,10.1,1.6,ENE,11.3,E,972.8,0.0,0.0,0
1/5/2025,2:00,13.9,14.7,13.9,79,9.7,0.0,ENE,0.0,E,972.8,0.0,0.0,0
1/5/2025,2:30,13.6,13.9,13.6,79,9.4,0.0,WNW,3.2,WNW,972.6,0.0,0.0,0
1/5/2025,3:00,12.9,13.6,12.9,83,9.5,0.0,WNW,0.0,WNW,972.7,0.0,0.0,0
1/5/2025,3:30,12.6,12.9,12.5,83,9.2,0.0,WNW,0.0,WNW,972.7,0.0,0.0,0
1/5/2025,4:00,12.1,12.6,12.0,86,9.3,0.0,WSW,9.7,E,972.9,0.0,0.0,0
1/5/2025,4:30,11.8,12.1,11.8,83,8.4,0.0,WSW,0.0,E,972.8,0.0,0.0,0
1/5/2025,5:00,11.5,11.8,11.4,77,6.9,0.0,WSW,0.0,E,972.8,0.0,0.0,0
1/5/2025,5:30,10.9,11.6,10.9,80,6.9,0.0,WSW,0.0,E,972.8,0.0,0.0,0
1/5/2025,6:00,10.9,11.1,10.8,81,7.1,0.0,WSW,0.0,E,973.0,0.0,0.0,0
1/5/2025,6:30,10.2,11.1,10.2,84,7.0,0.0,WSW,0.0,E,973.1,0.0,0.0,7
1/5/2025,7:00,10.4,10.4,9.8,78,6.0,0.0,WSW,0.0,E,973.3,0.0,0.0,15
1/5/2025,7:30,10.4,10.6,10.3,77,5.8,0.0,WSW,0.0,E,973.3,0.0,0.0,21
1/5/2025,8:00,11.2,11.2,10.2,73,5.8,0.0,WSW,0.0,E,973.5,0.0,0.0,87
1/5/2025,8:30,13.3,13.3,11.2,63,5.9,0.0,WSW,0.0,E,973.5,0.0,0.0,266
1/5/2025,9:00,14.6,14.7,13.3,58,6.2,0.0,NW,1.6,NW,973.6,0.0,0.0,383
1/5/2025,9:30,16.8,16.8,14.7,49,6.6,0.0,NW,0.0,NW,973.4,0.0,0.0,426
1/5/2025,10:00,18.4,18.7,16.8,52,8.8,0.0,NW,0.0,NW,973.3,0.0,0.0,412
1/5/2025,10:30,20.0,20.0,18.3,43,8.6,0.0,ESE,6.4,SE,973.3,0.0,0.0,604
1/5/2025,11:00,21.1,21.2,19.8,45,10.1,3.2,SE,11.3,E,973.2,0.0,0.0,702
1/5/2025,11:30,21.7,21.8,21.0,38,9.3,4.8,SSE,14.5,W,973.1,0.0,0.0,760
1/5/2025,12:00,22.1,22.2,21.7,37,9.5,9.7,W,29.0,WNW,973.1,0.0,0.0,806
1/5/2025,12:30,22.2,22.3,21.8,35,9.2,9.7,W,24.1,WNW,973.1,0.0,0.0,839
1/5/2025,13:00,22.5,22.8,22.2,32,8.9,8.0,WNW,19.3,NW,972.9,0.0,0.0,864
1/5/2025,13:30,22.8,23.3,22.4,32,9.2,6.4,W,17.7,NNE,972.7,0.0,0.0,875
1/5/2025,14:00,23.1,23.5,22.7,29,8.9,8.0,W,19.3,N,972.6,0.0,0.0,872
1/5/2025,14:30,23.4,23.6,22.9,30,9.4,9.7,WNW,27.4,NW,972.5,0.0,0.0,853
1/5/2025,15:00,23.4,23.6,23.3,32,9.8,12.9,W,30.6,WNW,972.2,0.0,0.0,820
1/5/2025,15:30,23.6,23.7,23.3,32,10.0,14.5,W,30.6,WNW,972.2,0.0,0.0,776
1/5/2025,16:00,23.3,23.6,23.3,31,9.5,14.5,W,40.2,NW,972.1,0.0,0.0,722
1/5/2025,16:30,23.2,23.4,23.1,31,9.4,16.1,W,29.0,WSW,972.1,0.0,0.0,657
1/5/2025,17:00,23.1,23.3,23.1,32,9.5,16.1,W,30.6,WNW,972.0,0.0,0.0,581
1/5/2025,17:30,23.1,23.2,22.9,33,9.7,12.9,W,25.7,W,971.9,0.0,0.0,498
1/5/2025,18:00,22.7,23.1,22.7,32,9.1,9.7,W,25.7,WNW,972.0,0.0,0.0,408
1/5/2025,18:30,22.5,22.9,22.5,31,8.7,6.4,W,20.9,W,971.9,0.0,0.0,316
1/5/2025,19:00,22.0,22.5,22.0,33,8.6,6.4,W,19.3,WNW,971.9,0.0,0.0,219
1/5/2025,19:30,21.3,22.1,21.3,33,7.9,6.4,W,14.5,W,971.7,0.0,0.0,109
1/5/2025,20:00,19.4,21.3,19.4,40,7.4,6.4,WNW,12.9,WNW,971.9,0.0,0.0,28
1/5/2025,20:30,18.0,19.4,18.0,43,6.6,4.8,W,12.9,WNW,972.0,0.0,0.0,2
1/5/2025,21:00,16.9,18.0,16.9,47,6.3,4.8,WNW,9.7,WNW,972.3,0.0,0.0,0
1/5/2025,21:30,16.8,17.1,16.6,49,6.6,3.2,WNW,11.3,W,972.6,0.0,0.0,0
1/5/2025,22:00,18.3,18.3,16.4,40,6.3,8.0,E,29.0,E,972.8,0.0,0.0,0
1/5/2025,22:30,18.6,18.7,18.3,39,6.4,14.5,NE,24.1,ENE,972.8,0.0,0.0,0
1/5/2025,23:00,18.6,18.6,18.4,37,6.0,11.3,NE,25.7,ENE,972.8,0.0,0.0,0
1/5/2025,23:30,15.9,18.6,15.9,48,5.5,3.2,NE,20.9,NE,973.0,0.0,0.0,0
2/5/2025,0:00,15.8,16.0,15.6,48,5.4,0.0,WNW,4.8,NW,973.3,0.0,0.0,0
2/5/2025,0:30,17.7,17.8,15.8,43,6.3,4.8,NNW,16.1,NNW,973.2,0.0,0.0,0
2/5/2025,1:00,17.5,17.6,15.7,45,6.5,1.6,N,6.4,W,973.0,0.0,0.0,0
2/5/2025,1:30,14.4,17.6,14.2,55,5.4,1.6,W,8.0,WSW,972.9,0.0,0.0,0
2/5/2025,2:00,15.0,15.6,14.4,55,6.0,0.0,SSE,9.7,WSW,972.9,0.0,0.0,0
