Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/12/2024,0:00,5.9,5.9,5.8,75,0.9,12.9,W,35.4,WNW,978.9,0.0,0.0,0
1/12/2024,0:30,5.8,5.9,5.8,76,1.0,12.9,W,32.2,W,978.8,0.0,0.0,0
1/12/2024,1:00,5.7,5.8,5.6,77,1.1,14.5,W,37.0,W,978.6,0.0,0.0,0
1/12/2024,1:30,5.6,5.7,5.6,76,0.8,12.9,W,33.8,WNW,978.9,0.0,0.0,0
1/12/2024,2:00,5.5,5.6,5.5,76,0.7,9.7,WSW,27.4,WSW,978.7,0.0,0.0,0
1/12/2024,2:30,5.6,5.6,5.4,76,0.8,8.0,WSW,22.5,W,978.5,0.0,0.0,0
1/12/2024,3:00,5.6,5.7,5.5,75,0.6,6.4,WSW,27.4,WNW,978.1,0.0,0.0,0
1/12/2024,3:30,5.6,5.7,5.6,75,0.6,6.4,W,17.7,WNW,977.8,0.0,0.0,0
1/12/2024,4:00,5.6,5.7,5.6,76,0.8,8.0,WSW,24.1,WSW,977.6,0.0,0.0,0
1/12/2024,4:30,5.6,5.6,5.5,78,1.2,6.4,SSW,20.9,WNW,977.7,0.0,0.0,0
1/12/2024,5:00,5.6,5.6,5.5,78,1.2,6.4,S,24.1,SE,977.2,0.0,0.0,0
1/12/2024,5:30,5.4,5.6,5.4,78,1.0,8.0,WSW,25.7,ESE,976.9,0.0,0.0,0
1/12/2024,6:00,5.6,5.6,5.3,77,1.0,8.0,S,24.1,ESE,976.9,0.0,0.0,0
1/12/2024,6:30,5.6,5.6,5.5,77,1.0,8.0,S,20.9,ESE,976.9,0.0,0.0,0
1/12/2024,7:00,5.7,5.7,5.6,77,1.1,9.7,S,30.6,S,976.9,0.0,0.0,0
1/12/2024,7:30,5.7,5.8,5.6,77,1.1,6.4,WSW,17.7,WNW,977.1,0.0,0.0,0
1/12/2024,8:00,5.8,5.8,5.7,77,1.2,8.0,W,29.0,WNW,977.2,0.0,0.0,7
1/12/2024,8:30,5.8,5.9,5.7,77,1.2,8.0,W,27.4,WSW,977.2,0.0,0.0,10
1/12/2024,9:00,6.1,6.1,5.8,76,1.3,8.0,WSW,27.4,W,977.8,0.0,0.0,37
1/12/2024,9:30,6.3,6.3,6.1,75,1.3,8.0,W,24.1,W,978.0,0.0,0.0,69
1/12/2024,10:00,6.2,6.3,6.1,76,1.4,9.7,W,30.6,WNW,977.6,0.0,0.0,48
1/12/2024,10:30,6.4,6.4,6.2,75,1.4,8.0,SSW,19.3,WSW,977.5,0.0,0.0,93
1/12/2024,11:00,6.1,6.4,6.1,77,1.5,16.1,W,40.2,W,977.5,0.0,0.0,117
1/12/2024,11:30,6.7,6.7,6.0,76,1.9,14.5,W,40.2,W,976.8,0.0,0.0,237
1/12/2024,12:00,7.2,7.2,6.6,74,2.0,14.5,W,33.8,W,976.5,0.0,0.0,375
1/12/2024,12:30,6.9,7.7,6.8,75,1.9,12.9,W,32.2,W,976.6,0.0,0.0,273
1/12/2024,13:00,7.1,7.1,6.8,73,1.7,14.5,W,41.8,WNW,976.3,0.0,0.0,167
1/12/2024,13:30,7.2,7.2,7.0,72,1.6,11.3,WSW,32.2,W,976.4,0.0,0.0,138
1/12/2024,14:00,7.3,7.4,7.2,73,1.9,11.3,W,33.8,NW,976.0,0.0,0.0,152
1/12/2024,14:30,7.2,7.3,7.2,74,2.0,9.7,WSW,32.2,WNW,976.0,0.0,0.0,102
1/12/2024,15:00,7.3,7.3,7.1,75,2.3,9.7,WSW,29.0,WNW,976.1,0.0,0.0,69
1/12/2024,15:30,7.6,7.6,7.3,75,2.6,9.7,W,22.5,W,976.0,0.0,0.0,38
1/12/2024,16:00,7.5,7.6,7.4,75,2.5,6.4,W,17.7,W,976.2,0.0,0.0,30
1/12/2024,16:30,7.2,7.5,7.2,76,2.4,6.4,WSW,22.5,WNW,976.2,0.0,0.0,7
1/12/2024,17:00,7.2,7.3,7.2,76,2.4,8.0,W,19.3,WNW,976.1,0.0,0.0,0
1/12/2024,17:30,7.2,7.3,7.2,77,2.6,6.4,WSW,24.1,W,976.2,0.0,0.0,0
1/12/2024,18:00,7.2,7.2,7.1,77,2.6,6.4,WSW,14.5,WNW,975.8,0.0,0.0,0
1/12/2024,18:30,7.1,7.2,7.1,76,2.3,8.0,WSW,19.3,WNW,975.4,0.0,0.0,0
1/12/2024,19:00,7.1,7.2,7.1,75,2.1,8.0,WSW,22.5,WNW,975.4,0.0,0.0,0
1/12/2024,19:30,6.9,7.1,6.9,74,1.7,6.4,WSW,16.1,WSW,975.1,0.0,0.0,0
1/12/2024,20:00,6.7,6.9,6.7,75,1.7,6.4,SW,16.1,W,975.2,0.0,0.0,0
1/12/2024,20:30,6.7,6.8,6.7,76,1.9,6.4,WSW,20.9,W,975.3,0.0,0.0,0
1/12/2024,21:00,6.8,6.8,6.7,76,2.0,8.0,W,22.5,NW,975.5,0.0,0.0,0
1/12/2024,21:30,6.6,6.8,6.6,76,1.8,6.4,WSW,19.3,WNW,975.2,0.0,0.0,0
1/12/2024,22:00,6.7,6.7,6.6,76,1.9,6.4,SW,17.7,WNW,975.3,0.0,0.0,0
1/12/2024,22:30,6.7,6.7,6.6,75,1.7,4.8,SW,14.5,E,975.4,0.0,0.0,0
1/12/2024,23:00,6.8,6.9,6.6,75,1.8,6.4,WSW,16.1,W,975.4,0.0,0.0,0
1/12/2024,23:30,6.6,6.8,6.6,75,1.6,4.8,WSW,14.5,WNW,975.6,0.0,0.0,0
2/12/2024,0:00,6.5,6.7,6.4,76,1.7,4.8,WSW,11.3,SW,975.6,0.0,0.0,0
2/12/2024,0:30,6.6,6.6,6.4,75,1.6,4.8,WSW,9.7,WSW,975.5,0.0,0.0,0
2/12/2024,1:00,6.1,6.6,6.1,78,1.7,3.2,WSW,8.0,WSW,975.3,0.0,0.0,0
2/12/2024,1:30,5.5,6.0,5.3,80,1.5,0.0,WSW,6.4,SSW,975.3,0.0,0.0,0
2/12/2024,2:00,6.2,6.2,5.4,77,1.6,3.2,W,11.3,WSW,975.2,0.0,0.0,0
2/12/2024,2:30,5.2,6.2,5.2,81,1.4,1.6,W,9.7,SW,975.1,0.0,0.0,0
2/12/2024,3:00,5.2,5.3,5.0,80,1.2,1.6,W,6.4,W,975.0,0.0,0.0,0
2/12/2024,3:30,4.8,5.2,4.8,81,1.0,0.0,W,0.0,W,974.6,0.0,0.0,0
2/12/2024,4:00,5.7,5.8,4.8,76,0.9,3.2,WSW,11.3,WSW,974.4,0.0,0.0,0
2/12/2024,4:30,6.2,6.2,5.8,74,1.0,6.4,WSW,20.9,SSE,974.2,0.0,0.0,0
2/12/2024,5:00,6.3,6.4,6.2,73,0.9,6.4,ESE,25.7,E,974.1,0.0,0.0,0
2/12/2024,5:30,5.7,6.4,5.7,75,0.7,3.2,W,17.7,SE,974.3,0.0,0.0,0
2/12/2024,6:00,5.2,5.7,5.1,77,0.6,3.2,SW,8.0,SW,974.2,0.0,0.0,0
2/12/2024,6:30,5.0,5.3,4.6,77,0.4,1.6,SSW,9.7,WSW,974.1,0.0,0.0,0
2/12/2024,7:00,4.8,5.5,4.8,77,0.2,3.2,SW,9.7,SW,974.3,0.0,0.0,0
2/12/2024,7:30,4.4,4.7,4.3,78,0.0,0.0,SW,4.8,ENE,974.6,0.0,0.0,1
2/12/2024,8:00,5.5,5.6,4.4,74,0.3,3.2,WSW,9.7,WSW,974.7,0.0,0.0,11
2/12/2024,8:30,6.4,6.4,5.5,70,0.4,3.2,W,20.9,WNW,974.7,0.0,0.0,38
2/12/2024,9:00,6.7,7.0,5.3,71,0.9,4.8,SW,9.7,SW,974.7,0.0,0.0,112
2/12/2024,9:30,6.3,6.7,5.6,74,1.1,1.6,SW,8.0,WNW,974.7,0.0,0.0,190
2/12/2024,10:00,7.1,7.3,6.3,72,1.5,1.6,WSW,6.4,SW,975.0,0.0,0.0,267
2/12/2024,10:30,8.8,8.8,7.2,68,2.4,1.6,S,6.4,S,974.9,0.0,0.0,327
2/12/2024,11:00,9.3,9.4,8.4,65,2.3,3.2,S,9.7,S,974.6,0.0,0.0,368
2/12/2024,11:30,10.1,10.1,9.2,65,3.1,3.2,SSW,8.0,SE,974.4,0.0,0.0,398
2/12/2024,12:00,10.2,10.5,10.1,66,3.4,4.8,W,17.7,WNW,974.1,0.0,0.0,414
2/12/2024,12:30,10.3,10.6,10.1,64,3.1,8.0,WNW,16.1,NW,973.9,0.0,0.0,417
2/12/2024,13:00,10.7,10.7,10.2,63,3.3,8.0,WNW,19.3,NW,973.4,0.0,0.0,411
2/12/2024,13:30,11.3,11.3,10.6,61,3.5,6.4,WNW,17.7,NNW,973.3,0.0,0.0,390
2/12/2024,14:00,11.3,11.3,10.9,60,3.3,6.4,NW,14.5,NNE,972.9,0.0,0.0,357
2/12/2024,14:30,11.2,11.3,11.1,61,3.4,8.0,NNW,16.1,NW,972.7,0.0,0.0,309
2/12/2024,15:00,11.1,11.4,11.1,62,3.5,6.4,N,14.5,NNW,972.7,0.0,0.0,251
2/12/2024,15:30,10.9,11.3,10.9,65,3.9,8.0,N,16.1,N,972.8,0.0,0.0,173
2/12/2024,16:00,10.4,10.9,10.4,67,3.8,6.4,NNW,16.1,NW,972.8,0.0,0.0,89
2/12/2024,16:30,9.8,10.5,9.8,69,3.6,6.4,N,16.1,NNW,972.8,0.0,0.0,25
2/12/2024,17:00,8.9,9.8,8.9,71,3.1,9.7,NNW,19.3,N,972.7,0.0,0.0,1
2/12/2024,17:30,8.5,8.9,8.5,73,3.1,12.9,NNW,22.5,NNW,972.9,0.0,0.0,0
2/12/2024,18:00,8.1,8.5,8.1,74,2.9,9.7,NNW,24.1,NNW,972.9,0.0,0.0,0
2/12/2024,18:30,8.2,8.3,8.1,69,2.0,6.4,NNW,17.7,N,973.0,0.0,0.0,0
2/12/2024,19:00,7.6,8.2,7.6,72,2.0,4.8,E,16.1,NNW,972.9,0.0,0.0,0
2/12/2024,19:30,6.7,7.6,6.7,73,1.3,3.2,NW,8.0,NW,973.0,0.0,0.0,0
2/12/2024,20:00,6.1,6.7,6.1,74,0.9,0.0,ESE,3.2,ESE,972.9,0.0,0.0,0
2/12/2024,20:30,5.6,6.0,5.6,73,0.2,0.0,ESE,0.0,ESE,973.0,0.0,0.0,0
2/12/2024,21:00,4.9,5.5,4.9,76,0.1,0.0,ESE,0.0,ESE,973.1,0.0,0.0,0
2/12/2024,21:30,4.4,4.9,4.4,77,-0.2,0.0,ESE,0.0,ESE,972.9,0.0,0.0,0
2/12/2024,22:00,3.9,4.4,3.9,78,-0.5,0.0,ESE,0.0,ESE,972.8,0.0,0.0,0
2/12/2024,22:30,3.8,3.9,3.8,79,-0.4,0.0,ESE,0.0,ESE,972.8,0.0,0.0,0
2/12/2024,23:00,3.9,3.9,3.5,80,-0.1,0.0,ESE,0.0,ESE,972.6,0.0,0.0,0
