Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/7/2020,0:00,23.9,24.6,23.9,71,18.1,1.6,SSE,6.4,SSW,964.2,0.0,0.0,0
1/7/2020,0:30,23.3,23.9,23.3,73,17.9,1.6,SW,8.0,S,964.3,0.0,0.0,0
1/7/2020,1:00,22.6,23.3,22.6,76,17.8,1.6,SE,8.0,SE,964.3,0.0,0.0,0
1/7/2020,1:30,22.1,22.6,22.1,78,17.7,1.6,SE,8.0,SE,964.4,0.0,0.0,0
1/7/2020,2:00,21.6,22.1,21.6,79,17.4,1.6,S,8.0,S,964.3,0.0,0.0,0
1/7/2020,2:30,21.3,21.6,21.3,80,17.3,0.0,SE,4.8,SE,964.2,0.0,0.0,0
1/7/2020,3:00,21.0,21.3,21.0,82,17.4,1.6,ESE,8.0,E,964.1,0.0,0.0,0
1/7/2020,3:30,20.7,21.0,20.7,83,17.3,0.0,E,4.8,E,964.2,0.0,0.0,0
1/7/2020,4:00,20.8,20.8,20.7,83,17.4,1.6,ESE,6.4,SE,964.2,0.0,0.0,0
1/7/2020,4:30,20.8,20.8,20.8,82,17.2,0.0,E,4.8,SE,964.3,0.0,0.0,0
1/7/2020,5:00,20.6,20.8,20.6,83,17.2,0.0,E,6.4,SE,964.4,0.0,0.0,0
1/7/2020,5:30,20.0,20.6,20.0,86,17.2,3.2,SE,8.0,ESE,964.4,0.0,0.0,0
1/7/2020,6:00,19.8,20.0,19.8,87,17.2,1.6,ESE,8.0,SE,964.6,0.0,0.0,3
1/7/2020,6:30,19.9,19.9,19.8,87,17.3,1.6,SE,6.4,SE,964.6,0.0,0.0,8
1/7/2020,7:00,20.2,20.2,19.9,86,17.4,0.0,ESE,8.0,E,964.7,0.0,0.0,24
1/7/2020,7:30,20.4,20.4,20.2,84,17.2,0.0,ESE,4.8,SE,964.8,0.0,0.0,62
1/7/2020,8:00,20.7,20.8,20.4,83,17.3,0.0,E,4.8,E,964.7,0.0,0.0,108
1/7/2020,8:30,21.6,21.6,20.7,81,17.8,1.6,E,8.0,E,964.7,0.0,0.0,246
1/7/2020,9:00,23.0,23.0,21.7,76,18.2,1.6,SE,6.4,SSW,964.8,0.0,0.0,341
1/7/2020,9:30,24.6,24.6,23.0,70,18.6,1.6,SE,11.3,ENE,964.6,0.0,0.0,497
1/7/2020,10:00,25.6,25.6,24.6,67,19.0,1.6,SE,9.7,SE,964.3,0.0,0.0,555
1/7/2020,10:30,26.6,26.6,25.6,63,19.2,3.2,S,9.7,SE,964.3,0.0,0.0,639
1/7/2020,11:00,27.6,27.6,26.6,58,19.2,1.6,SW,12.9,SW,964.3,0.0,0.0,687
1/7/2020,11:30,28.2,28.2,27.5,54,19.0,3.2,SW,12.9,SW,964.1,0.0,0.0,761
1/7/2020,12:00,29.1,29.1,28.2,53,19.7,3.2,S,12.9,SSW,964.0,0.0,0.0,811
1/7/2020,12:30,29.3,29.6,29.0,51,19.5,4.8,SSW,17.7,S,963.9,0.0,0.0,834
1/7/2020,13:00,29.9,29.9,29.2,50,19.9,4.8,W,14.5,SW,963.7,0.0,0.0,841
1/7/2020,13:30,29.9,30.3,29.8,50,19.9,4.8,W,14.5,WNW,963.8,0.0,0.0,662
1/7/2020,14:00,30.2,30.2,29.7,47,19.6,6.4,W,17.7,W,963.5,0.0,0.0,857
1/7/2020,14:30,30.9,30.9,30.2,44,19.7,8.0,WNW,17.7,WNW,963.4,0.0,0.0,836
1/7/2020,15:00,31.1,31.3,30.9,43,19.7,6.4,WNW,17.7,WNW,963.3,0.0,0.0,808
1/7/2020,15:30,31.6,31.6,31.1,43,20.2,6.4,W,19.3,W,963.2,0.0,0.0,767
1/7/2020,16:00,31.7,31.8,31.6,45,20.7,8.0,WNW,17.7,WSW,962.9,0.0,0.0,716
