Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/1/2025,0:00,6.1,6.1,5.9,87,3.5,0.0,W,0.0,W,988.0,0.0,0.0,0
1/1/2025,0:30,5.9,6.3,5.9,88,3.5,0.0,W,0.0,W,987.9,0.0,0.0,0
1/1/2025,1:00,6.0,6.1,5.9,86,3.2,0.0,W,0.0,W,987.7,0.0,0.0,0
1/1/2025,1:30,6.1,6.1,5.9,84,2.9,0.0,W,0.0,W,987.5,0.0,0.0,0
1/1/2025,2:00,6.1,6.1,6.0,84,2.9,0.0,W,0.0,W,987.4,0.0,0.0,0
1/1/2025,2:30,6.0,6.1,5.9,83,2.6,0.0,W,0.0,W,987.6,0.0,0.0,0
1/1/2025,3:00,5.9,6.1,5.9,82,2.3,0.0,WNW,6.4,WNW,987.4,0.0,0.0,0
1/1/2025,3:30,5.8,6.0,5.8,82,2.2,0.0,WNW,1.6,WNW,987.4,0.0,0.0,0
1/1/2025,4:00,5.8,5.9,5.8,82,2.2,1.6,WNW,8.0,WNW,987.0,0.0,0.0,0
1/1/2025,4:30,5.7,5.8,5.7,82,2.1,1.6,W,6.4,WNW,987.0,0.0,0.0,0
1/1/2025,5:00,5.6,5.8,5.6,82,2.0,3.2,WNW,8.0,WNW,987.1,0.0,0.0,0
1/1/2025,5:30,5.6,5.7,5.5,82,2.0,0.0,WNW,6.4,W,987.1,0.0,0.0,0
1/1/2025,6:00,5.6,5.6,5.5,81,1.8,1.6,WNW,6.4,WNW,987.2,0.0,0.0,0
1/1/2025,6:30,5.4,5.6,5.4,82,1.8,0.0,W,4.8,W,987.2,0.0,0.0,0
1/1/2025,7:00,5.4,5.5,5.4,81,1.6,1.6,W,4.8,W,987.3,0.0,0.0,0
1/1/2025,7:30,5.5,5.6,5.4,80,1.5,0.0,W,4.8,W,987.5,0.0,0.0,0
1/1/2025,8:00,5.5,5.6,5.4,80,1.5,1.6,WSW,8.0,WSW,987.6,0.0,0.0,0
1/1/2025,8:30,5.6,5.7,5.5,80,1.6,0.0,ESE,4.8,ESE,987.4,0.0,0.0,7
1/1/2025,9:00,5.8,5.8,5.6,79,1.6,1.6,ESE,8.0,SE,987.4,0.0,0.0,21
1/1/2025,9:30,5.9,5.9,5.8,79,1.7,1.6,ESE,6.4,SSE,987.5,0.0,0.0,36
1/1/2025,10:00,6.1,6.1,5.9,78,1.7,3.2,ESE,8.0,E,987.5,0.0,0.0,65
1/1/2025,10:30,6.3,6.3,6.1,78,1.9,3.2,SSE,8.0,SSE,987.6,0.0,0.0,87
1/1/2025,11:00,6.8,6.8,6.3,77,2.2,3.2,SE,8.0,S,987.3,0.0,0.0,111
1/1/2025,11:30,7.2,7.3,6.7,75,2.2,0.0,W,4.8,WSW,986.7,0.0,0.0,160
1/1/2025,12:00,7.3,7.5,7.1,74,2.1,0.0,SSE,6.4,WSW,986.4,0.0,0.0,185
1/1/2025,12:30,7.9,8.1,7.2,72,2.3,1.6,S,6.4,S,986.0,0.0,0.0,190
1/1/2025,13:00,7.7,8.1,7.6,73,2.3,1.6,W,6.4,WSW,985.8,0.0,0.0,182
1/1/2025,13:30,8.1,8.1,7.7,72,2.5,3.2,WNW,9.7,NW,985.5,0.0,0.0,142
1/1/2025,14:00,8.2,8.2,7.8,72,2.6,4.8,WNW,11.3,W,985.0,0.0,0.0,158
1/1/2025,14:30,8.2,8.3,8.0,71,2.4,4.8,WNW,11.3,WNW,984.8,0.0,0.0,177
1/1/2025,15:00,8.1,8.4,7.9,71,2.3,6.4,WNW,12.9,NW,984.7,0.0,0.0,158
1/1/2025,15:30,8.1,8.3,8.0,71,2.3,6.4,WNW,12.9,WNW,984.8,0.0,0.0,164
1/1/2025,16:00,7.9,8.4,7.9,72,2.3,3.2,W,8.0,WNW,984.7,0.0,0.0,106
1/1/2025,16:30,7.6,7.9,7.6,73,2.2,1.6,WSW,6.4,WSW,984.7,0.0,0.0,23
1/1/2025,17:00,7.3,7.7,7.3,75,2.3,0.0,WSW,1.6,WSW,984.5,0.0,0.0,3
1/1/2025,17:30,6.1,7.3,6.1,79,1.9,0.0,WSW,0.0,WSW,984.5,0.0,0.0,0
1/1/2025,18:00,5.5,6.1,5.5,80,1.5,0.0,WSW,0.0,WSW,984.5,0.0,0.0,0
1/1/2025,18:30,5.1,5.6,5.1,81,1.3,0.0,WSW,0.0,WSW,984.5,0.0,0.0,0
1/1/2025,19:00,4.6,5.1,4.6,83,1.2,0.0,WSW,0.0,WSW,984.6,0.0,0.0,0
1/1/2025,19:30,4.3,4.8,4.3,83,0.9,0.0,WSW,0.0,WSW,984.7,0.0,0.0,0
1/1/2025,20:00,3.9,4.3,3.9,84,0.7,0.0,WSW,0.0,WSW,984.6,0.0,0.0,0
1/1/2025,20:30,3.7,4.0,3.7,85,0.7,0.0,WSW,0.0,WSW,984.5,0.0,0.0,0
1/1/2025,21:00,3.4,3.7,3.4,85,0.4,0.0,WSW,0.0,WSW,984.5,0.0,0.0,0
1/1/2025,21:30,3.2,3.5,3.1,85,0.2,0.0,WSW,0.0,WSW,984.4,0.0,0.0,0
1/1/2025,22:00,3.0,3.2,2.9,86,0.2,0.0,WSW,0.0,WSW,984.4,0.0,0.0,0
1/1/2025,22:30,2.7,3.1,2.7,86,-0.1,0.0,WSW,0.0,WSW,984.1,0.0,0.0,0
1/1/2025,23:00,2.5,2.7,2.5,87,-0.1,0.0,WSW,0.0,WSW,984.1,0.0,0.0,0
1/1/2025,23:30,2.4,2.6,2.4,87,-0.2,0.0,WSW,0.0,WSW,984.1,0.0,0.0,0
2/1/2025,0:00,2.3,2.5,2.2,88,-0.1,0.0,WSW,0.0,WSW,983.8,0.0,0.0,0
2/1/2025,0:30,1.9,2.3,1.9,89,-0.3,0.0,WSW,0.0,WSW,983.6,0.0,0.0,0
2/1/2025,1:00,1.8,2.0,1.7,89,-0.4,0.0,WSW,0.0,WSW,983.4,0.0,0.0,0
2/1/2025,1:30,1.6,1.8,1.6,90,-0.4,0.0,WSW,0.0,WSW,983.3,0.0,0.0,0
2/1/2025,2:00,1.4,1.6,1.3,91,-0.4,0.0,WSW,0.0,WSW,983.2,0.0,0.0,0
2/1/2025,2:30,1.6,1.6,1.3,91,-0.2,0.0,WSW,0.0,WSW,983.1,0.0,0.0,0
2/1/2025,3:00,1.6,1.7,1.4,90,-0.4,0.0,WSW,0.0,WSW,983.0,0.0,0.0,0
2/1/2025,3:30,1.7,1.9,1.6,89,-0.5,0.0,SW,4.8,WSW,982.8,0.0,0.0,0
2/1/2025,4:00,1.9,2.0,1.5,88,-0.5,0.0,SW,6.4,SW,982.5,0.0,0.0,0
2/1/2025,4:30,1.7,1.9,1.6,88,-0.7,0.0,SW,4.8,SW,982.3,0.0,0.0,0
2/1/2025,5:00,2.8,2.8,1.6,90,0.8,0.0,SW,0.0,SW,982.2,0.0,0.0,0
2/1/2025,5:30,1.4,3.6,1.4,87,-1.2,0.0,ENE,8.0,E,982.0,0.0,0.0,0
2/1/2025,6:00,1.8,1.8,0.8,89,-0.4,0.0,WNW,4.8,SSW,982.0,0.0,0.0,0
2/1/2025,6:30,2.3,2.6,1.7,88,-0.1,0.0,N,1.6,NW,981.9,0.0,0.0,0
2/1/2025,7:00,2.8,2.8,1.5,87,0.2,0.0,ENE,4.8,ENE,981.7,0.0,0.0,0
2/1/2025,7:30,2.3,3.7,2.3,86,-0.5,0.0,SSW,6.4,NE,981.6,0.0,0.0,0
2/1/2025,8:00,2.0,2.2,1.0,88,-0.4,0.0,SSW,0.0,NE,981.6,0.0,0.0,4
2/1/2025,8:30,3.5,3.8,1.8,86,0.7,0.0,ENE,4.8,N,981.7,0.0,0.0,28
2/1/2025,9:00,5.1,5.1,3.4,83,1.7,0.0,WNW,6.4,NW,981.8,0.0,0.0,44
2/1/2025,9:30,6.1,6.1,5.1,79,1.9,3.2,E,14.5,E,981.7,0.0,0.0,118
2/1/2025,10:00,6.3,6.3,5.9,78,1.9,1.6,WNW,6.4,W,981.8,0.0,0.0,204
2/1/2025,10:30,6.5,6.5,6.3,77,1.9,1.6,ESE,6.4,SE,981.7,0.0,0.0,101
2/1/2025,11:00,7.4,7.4,6.6,75,2.4,4.8,SE,11.3,ESE,981.1,0.0,0.0,263
2/1/2025,11:30,7.3,7.6,7.1,74,2.1,3.2,SE,11.3,ESE,980.6,0.0,0.0,186
2/1/2025,12:00,7.4,7.6,7.3,73,2.0,3.2,S,12.9,SSE,980.4,0.0,0.0,84
2/1/2025,12:30,7.2,7.5,7.2,73,1.8,3.2,S,12.9,SSE,979.9,0.0,0.0,54
2/1/2025,13:00,7.2,7.3,7.1,73,1.8,3.2,S,12.9,ESE,979.4,0.0,0.0,82
