Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/6/2024,0:00,14.1,14.2,14.0,76,9.3,4.8,SSW,19.3,SSW,961.5,0.0,0.0,0
1/6/2024,0:30,13.6,14.0,13.5,78,9.2,3.2,S,20.9,S,961.7,0.0,0.0,0
1/6/2024,1:00,13.4,13.6,13.4,78,9.0,4.8,NE,16.1,NE,961.9,0.0,0.0,0
1/6/2024,1:30,13.4,13.6,13.4,78,9.0,6.4,NE,19.3,NE,961.9,0.0,0.0,0
1/6/2024,2:00,13.6,13.6,13.3,79,9.4,3.2,N,16.1,S,962.1,0.0,0.0,0
1/6/2024,2:30,13.3,13.6,13.3,80,9.3,3.2,SW,20.9,S,962.1,0.0,0.0,0
1/6/2024,3:00,12.8,13.3,12.8,81,9.0,3.2,S,17.7,S,962.3,0.0,0.0,0
1/6/2024,3:30,12.8,12.9,12.7,82,9.2,3.2,S,12.9,S,962.5,0.0,0.0,0
1/6/2024,4:00,12.9,12.9,12.6,82,9.3,3.2,SSW,12.9,S,962.7,0.0,0.0,0
1/6/2024,4:30,12.7,12.9,12.6,83,9.3,1.6,S,9.7,S,962.7,0.0,0.0,0
1/6/2024,5:00,12.5,12.7,12.4,83,9.1,0.0,WNW,6.4,NNE,962.9,0.0,0.0,0
1/6/2024,5:30,12.9,12.9,12.4,81,9.1,1.6,NW,8.0,NW,963.2,0.0,0.0,0
1/6/2024,6:00,13.2,13.2,12.9,81,9.4,1.6,NW,6.4,WNW,963.7,0.0,0.0,4
1/6/2024,6:30,12.8,13.2,12.8,82,9.2,1.6,NNE,11.3,ENE,963.9,0.0,0.0,20
1/6/2024,7:00,12.9,12.9,12.8,82,9.3,3.2,ESE,11.3,ENE,964.2,0.0,0.0,34
1/6/2024,7:30,13.2,13.2,12.8,81,9.4,0.0,N,4.8,N,964.5,0.0,0.0,32
1/6/2024,8:00,14.9,14.9,13.1,75,9.9,1.6,SSW,8.0,S,964.9,0.0,0.0,147
1/6/2024,8:30,15.7,15.7,14.7,73,10.3,4.8,ENE,12.9,ENE,965.3,0.0,0.0,322
1/6/2024,9:00,17.8,17.8,15.7,64,10.6,4.8,S,11.3,SSE,965.3,0.0,0.0,417
1/6/2024,9:30,19.7,19.7,17.8,59,11.5,3.2,S,12.9,S,965.5,0.0,0.0,519
1/6/2024,10:00,19.6,20.4,19.6,56,10.8,4.8,SSW,14.5,S,965.5,0.0,0.0,478
1/6/2024,10:30,19.7,19.7,18.8,56,10.9,4.8,SSW,16.1,SW,965.6,0.0,0.0,393
1/6/2024,11:00,20.2,20.4,19.7,53,10.8,6.4,SSW,17.7,SSE,965.8,0.0,0.0,573
1/6/2024,11:30,20.7,20.8,19.9,55,11.7,4.8,S,17.7,S,965.9,0.0,0.0,543
1/6/2024,12:00,21.4,21.5,20.7,52,11.8,4.8,SSW,20.9,SSW,965.7,0.0,0.0,503
1/6/2024,12:30,21.2,21.7,21.2,52,11.6,3.2,SW,14.5,S,965.6,0.0,0.0,592
1/6/2024,13:00,22.1,22.1,21.2,51,12.3,6.4,SSW,22.5,S,965.7,0.0,0.0,829
1/6/2024,13:30,22.9,22.9,22.1,47,12.3,9.7,SSW,25.7,S,965.8,0.0,0.0,862
1/6/2024,14:00,22.5,22.9,22.4,46,11.7,9.7,SSW,25.7,S,965.7,0.0,0.0,687
1/6/2024,14:30,23.3,23.3,22.5,45,12.3,9.7,S,25.7,S,965.6,0.0,0.0,931
1/6/2024,15:00,23.6,23.6,23.1,43,12.2,9.7,SSW,29.0,S,965.6,0.0,0.0,788
1/6/2024,15:30,23.3,23.8,23.3,44,12.1,9.7,SSW,35.4,S,965.6,0.0,0.0,621
1/6/2024,16:00,23.8,23.8,22.9,42,12.2,11.3,SSW,35.4,S,965.5,0.0,0.0,648
1/6/2024,16:30,23.7,24.2,23.6,43,12.3,9.7,SSW,25.7,S,965.5,0.0,0.0,735
1/6/2024,17:00,23.7,23.7,23.5,42,12.1,8.0,SSW,22.5,S,965.5,0.0,0.0,662
1/6/2024,17:30,23.3,23.8,23.3,41,11.5,8.0,SSW,32.2,SSW,965.4,0.0,0.0,70
1/6/2024,18:00,22.7,23.3,22.7,41,10.9,8.0,SSW,20.9,S,965.6,0.0,0.0,82
1/6/2024,18:30,21.9,22.7,21.9,43,10.5,8.0,SSW,27.4,S,965.6,0.0,0.0,87
1/6/2024,19:00,21.0,21.9,21.0,47,10.4,8.0,S,27.4,S,965.8,0.0,0.0,62
1/6/2024,19:30,20.7,21.0,20.6,52,11.1,6.4,SSW,16.1,S,965.9,0.0,0.0,50
1/6/2024,20:00,20.0,20.6,20.0,55,11.0,3.2,SSW,11.3,SSW,966.1,0.0,0.0,22
1/6/2024,20:30,19.1,20.1,19.1,57,10.5,1.6,S,8.0,E,966.4,0.0,0.0,15
1/6/2024,21:00,18.2,19.1,18.2,59,10.0,3.2,S,12.9,S,966.8,0.0,0.0,0
1/6/2024,21:30,17.4,18.2,17.4,60,9.4,3.2,S,11.3,SSW,967.3,0.0,0.0,0
1/6/2024,22:00,16.9,17.4,16.9,62,9.3,1.6,NE,8.0,S,967.7,0.0,0.0,0
1/6/2024,22:30,16.4,16.9,16.4,64,9.2,3.2,S,12.9,S,967.8,0.0,0.0,0
1/6/2024,23:00,16.2,16.4,16.2,64,9.0,3.2,SSW,16.1,SE,967.6,0.0,0.0,0
1/6/2024,23:30,15.8,16.2,15.8,65,8.8,1.6,SW,8.0,SSW,967.9,0.0,0.0,0
2/6/2024,0:00,15.7,15.9,15.7,64,8.5,1.6,WNW,4.8,WNW,968.0,0.0,0.0,0
2/6/2024,0:30,15.2,15.7,15.2,67,8.6,0.0,NW,6.4,NW,968.2,0.0,0.0,0
2/6/2024,1:00,14.4,15.2,14.4,69,8.2,0.0,NE,4.8,NE,967.9,0.0,0.0,0
2/6/2024,1:30,14.0,14.5,13.9,71,8.2,0.0,NE,6.4,NE,967.8,0.0,0.0,0
2/6/2024,2:00,14.1,14.1,13.9,72,8.5,0.0,NNE,4.8,NNE,967.7,0.0,0.0,0
2/6/2024,2:30,14.4,14.4,14.0,69,8.2,1.6,NNE,4.8,NNW,967.7,0.0,0.0,0
2/6/2024,3:00,14.0,14.5,14.0,70,8.0,0.0,N,6.4,SE,967.6,0.0,0.0,0
2/6/2024,3:30,12.6,14.0,12.5,75,7.6,3.2,ESE,11.3,ENE,967.5,0.0,0.0,0
2/6/2024,4:00,13.0,13.1,12.6,73,7.6,3.2,ENE,9.7,NE,967.4,0.0,0.0,0
2/6/2024,4:30,12.5,13.1,12.5,76,7.7,1.6,ENE,8.0,NNE,967.5,0.0,0.0,0
2/6/2024,5:00,12.1,12.5,12.1,77,7.5,0.0,N,4.8,N,967.3,0.0,0.0,0
2/6/2024,5:30,11.8,12.1,11.8,79,7.6,1.6,W,6.4,NE,967.2,0.0,0.0,0
2/6/2024,6:00,11.2,11.8,11.2,82,7.6,0.0,SSW,3.2,SSW,967.4,0.0,0.0,6
2/6/2024,6:30,11.3,11.4,11.2,81,7.5,0.0,ESE,1.6,SE,967.2,0.0,0.0,23
2/6/2024,7:00,11.4,11.4,11.3,82,7.8,0.0,SSE,3.2,SSE,967.0,0.0,0.0,55
2/6/2024,7:30,12.6,12.6,11.4,79,8.4,0.0,SSE,0.0,SSE,966.9,0.0,0.0,89
2/6/2024,8:00,13.9,13.9,12.6,77,9.3,0.0,SSE,0.0,SSE,967.0,0.0,0.0,131
2/6/2024,8:30,14.7,14.7,13.8,75,9.7,0.0,S,3.2,SSW,967.0,0.0,0.0,148
2/6/2024,9:00,16.0,16.0,14.7,69,9.8,0.0,WNW,1.6,WNW,967.2,0.0,0.0,202
2/6/2024,9:30,18.9,18.9,16.1,61,11.1,0.0,SSW,6.4,S,967.0,0.0,0.0,372
2/6/2024,10:00,20.5,20.6,18.9,55,11.5,1.6,S,6.4,S,967.4,0.0,0.0,423
2/6/2024,10:30,19.3,20.6,19.3,60,11.3,1.6,S,6.4,S,967.5,0.0,0.0,167
2/6/2024,11:00,18.4,19.2,18.4,66,11.6,4.8,S,11.3,S,967.8,0.0,0.0,197
2/6/2024,11:30,17.1,18.4,17.1,70,11.1,4.8,S,11.3,ESE,968.1,0.0,0.0,120
2/6/2024,12:00,16.4,17.1,16.2,70,10.4,4.8,ESE,16.1,ESE,968.0,0.0,0.0,255
2/6/2024,12:30,17.1,17.1,16.4,58,8.7,3.2,ESE,9.7,SE,967.8,0.0,0.0,216
2/6/2024,13:00,17.3,17.3,16.9,62,9.7,3.2,SSW,8.0,S,968.0,0.0,0.0,136
2/6/2024,13:30,16.6,17.3,16.6,71,10.8,4.8,S,11.3,S,968.3,0.0,0.0,122
2/6/2024,14:00,15.7,16.6,15.7,75,10.7,3.2,S,11.3,S,968.2,0.0,0.0,114
2/6/2024,14:30,15.0,15.7,15.0,77,10.4,3.2,SSW,8.0,SSW,968.1,0.2,0.0,117
2/6/2024,15:00,15.2,15.2,15.0,75,10.2,1.6,SW,4.8,SSW,967.7,0.0,0.0,135
2/6/2024,15:30,16.1,16.1,15.1,77,11.5,0.0,NW,3.2,E,967.3,0.0,0.0,178
2/6/2024,16:00,17.1,17.2,16.1,72,11.5,1.6,S,8.0,S,966.7,0.0,0.0,288
2/6/2024,16:30,17.7,17.7,17.1,71,11.9,1.6,S,9.7,S,966.6,0.0,0.0,347
2/6/2024,17:00,18.5,18.5,17.7,68,12.1,1.6,SW,8.0,SW,966.2,0.0,0.0,342
2/6/2024,17:30,18.8,18.8,18.5,64,11.6,1.6,SSW,9.7,SSW,965.9,0.0,0.0,77
2/6/2024,18:00,19.1,19.1,18.8,63,11.7,3.2,SSW,11.3,SSW,965.9,0.0,0.0,47
2/6/2024,18:30,18.7,19.3,18.7,62,11.1,1.6,SW,6.4,SW,965.8,0.0,0.0,88
2/6/2024,19:00,18.4,18.7,18.4,65,11.4,1.6,SW,6.4,SW,965.9,0.0,0.0,93
2/6/2024,19:30,18.2,18.4,18.2,67,11.6,0.0,WSW,4.8,S,965.9,0.0,0.0,64
2/6/2024,20:00,17.7,18.2,17.7,69,11.5,1.6,SSW,4.8,SSW,965.8,0.0,0.0,23
2/6/2024,20:30,15.7,17.7,15.7,77,11.1,4.8,NE,8.0,NNE,965.9,0.0,0.0,9
2/6/2024,21:00,15.3,15.7,15.3,78,10.9,4.8,NNE,9.7,NE,966.2,0.0,0.0,0
2/6/2024,21:30,15.4,15.5,15.3,79,11.2,0.0,NE,6.4,ENE,966.4,0.0,0.0,0
2/6/2024,22:00,15.2,15.4,15.2,80,11.2,4.8,NE,9.7,NE,966.6,0.0,0.0,0
2/6/2024,22:30,15.0,15.2,14.9,80,11.0,4.8,NNE,9.7,NE,966.7,0.0,0.0,0
2/6/2024,23:00,14.6,15.1,14.6,81,10.8,3.2,NNE,9.7,NNE,966.7,0.0,0.0,0
2/6/2024,23:30,14.2,14.6,14.2,82,10.6,3.2,NNE,8.0,NNE,966.8,0.0,0.0,0
3/6/2024,0:00,14.0,14.3,13.9,82,10.4,3.2,NNE,9.7,NE,966.7,0.0,0.0,0
3/6/2024,0:30,14.0,14.1,13.9,81,10.2,6.4,NNE,11.3,NNE,966.9,0.0,0.0,0
3/6/2024,1:00,13.8,14.0,13.7,83,10.4,6.4,NNE,12.9,NNE,966.7,0.0,0.0,0
3/6/2024,1:30,13.6,13.8,13.6,84,10.4,1.6,NNE,8.0,NNE,966.5,0.0,0.0,0
3/6/2024,2:00,13.4,13.7,13.4,84,10.2,0.0,ESE,6.4,SE,966.4,0.0,0.0,0
3/6/2024,2:30,13.3,13.4,13.2,86,10.5,1.6,NE,11.3,NE,966.2,0.0,0.0,0
3/6/2024,3:00,13.7,13.7,13.3,85,10.7,1.6,NNE,9.7,NNE,965.9,0.0,0.0,0
3/6/2024,3:30,13.3,13.8,13.3,86,10.5,1.6,ESE,6.4,S,965.7,0.0,0.0,0
3/6/2024,4:00,13.1,13.3,13.1,87,10.5,0.0,ESE,6.4,S,965.8,0.0,0.0,0
3/6/2024,4:30,12.7,13.1,12.6,88,10.3,0.0,S,4.8,S,965.5,0.0,0.0,0
3/6/2024,5:00,12.9,12.9,12.7,88,10.5,0.0,WNW,4.8,WNW,965.2,0.2,0.0,0
3/6/2024,5:30,13.1,13.1,12.9,91,11.3,3.2,NE,11.3,ESE,965.2,2.8,11.0,0
3/6/2024,6:00,13.2,13.3,13.1,90,11.2,0.0,NW,4.8,WNW,964.9,1.4,3.4,9
3/6/2024,6:30,12.6,13.2,12.6,91,10.8,1.6,ESE,8.0,E,964.9,1.2,2.6,24
3/6/2024,7:00,12.3,12.7,12.3,92,10.7,3.2,S,11.3,S,965.6,0.8,2.2,25
3/6/2024,7:30,12.7,12.7,12.3,93,11.3,0.0,S,0.0,S,965.9,0.8,1.8,22
3/6/2024,8:00,12.9,12.9,12.7,92,11.3,0.0,S,4.8,SSE,965.9,0.2,1.2,37
3/6/2024,8:30,12.5,12.9,12.4,92,10.9,3.2,S,11.3,SSW,966.5,0.0,0.0,10
3/6/2024,9:00,12.1,12.4,12.0,92,10.5,1.6,S,8.0,S,966.6,0.2,0.0,25
3/6/2024,9:30,11.7,12.3,11.7,90,9.7,4.8,S,17.7,S,966.9,0.6,2.0,27
3/6/2024,10:00,11.3,11.7,11.3,89,9.1,4.8,NNE,14.5,ENE,966.8,1.2,2.6,52
3/6/2024,10:30,12.6,12.6,11.3,91,10.8,3.2,NNE,11.3,NE,966.9,1.2,2.6,206
3/6/2024,11:00,14.9,14.9,12.6,76,10.1,1.6,E,8.0,E,966.6,1.2,2.4,748
3/6/2024,11:30,17.4,17.4,14.9,71,11.6,1.6,SSW,8.0,SSE,966.7,1.2,2.4,831
3/6/2024,12:00,18.6,18.6,17.4,68,12.2,4.8,S,12.9,S,966.6,0.8,2.0,798
3/6/2024,12:30,19.3,19.3,18.5,66,12.5,3.2,S,9.7,S,966.4,0.6,1.6,797
3/6/2024,13:00,19.9,19.9,19.3,63,12.5,3.2,SW,12.9,S,966.1,0.2,1.0,803
3/6/2024,13:30,19.5,19.9,19.4,65,12.5,1.6,SSW,9.7,SSW,965.8,0.0,0.0,374
3/6/2024,14:00,21.2,21.2,19.5,59,13.0,3.2,SSW,12.9,ESE,965.6,0.0,0.0,937
3/6/2024,14:30,21.4,21.8,21.2,54,12.2,3.2,SW,11.3,SSW,965.6,0.0,0.0,506
3/6/2024,15:00,21.7,22.1,21.4,53,12.3,3.2,WSW,14.5,S,965.7,0.0,0.0,739
3/6/2024,15:30,21.9,21.9,21.4,54,12.7,8.0,SSW,25.7,S,965.6,0.0,0.0,675
