Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/1/2026,0:00,-0.7,-0.5,-0.8,69,-6.9,0.0,SW,1.6,SW,974.3,0.0,0.0,0
1/1/2026,0:30,-0.8,-0.7,-0.9,70,-6.8,0.0,W,3.2,W,974.3,0.0,0.0,0
1/1/2026,1:00,-1.1,-0.6,-1.1,68,-7.5,0.0,W,0.0,W,974.5,0.0,0.0,0
1/1/2026,1:30,-1.1,-0.8,-1.1,69,-7.3,0.0,W,0.0,W,974.6,0.0,0.0,0
1/1/2026,2:00,-1.3,-1.0,-1.3,70,-7.3,0.0,W,0.0,W,974.7,0.0,0.0,0
1/1/2026,2:30,-1.5,-1.3,-1.6,72,-7.1,0.0,SE,4.8,S,975.0,0.0,0.0,0
1/1/2026,3:00,-1.8,-1.4,-1.8,71,-7.6,0.0,SE,0.0,S,974.8,0.0,0.0,0
1/1/2026,3:30,-1.8,-1.8,-1.9,73,-7.2,0.0,SE,0.0,S,974.5,0.0,0.0,0
1/1/2026,4:00,-2.2,-1.7,-2.2,73,-7.6,0.0,SE,0.0,S,974.5,0.0,0.0,0
1/1/2026,4:30,-2.3,-2.1,-2.3,74,-7.5,0.0,SE,0.0,S,974.3,0.0,0.0,0
1/1/2026,5:00,-2.7,-2.2,-2.7,75,-7.7,0.0,SE,0.0,S,974.0,0.0,0.0,0
1/1/2026,5:30,-3.8,-2.6,-3.8,77,-8.4,0.0,SW,4.8,SW,974.2,0.0,0.0,0
1/1/2026,6:00,-3.4,-3.3,-3.8,79,-7.6,0.0,SW,3.2,S,974.2,0.0,0.0,0
1/1/2026,6:30,-2.9,-2.8,-3.4,77,-7.5,0.0,SW,6.4,SW,974.0,0.0,0.0,0
1/1/2026,7:00,-3.1,-2.9,-3.1,77,-7.7,0.0,SW,4.8,SSW,974.3,0.0,0.0,0
1/1/2026,7:30,-3.7,-2.9,-3.7,78,-8.1,0.0,SW,0.0,SSW,974.4,0.0,0.0,0
