Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/7/2019,0:00,23.3,24.1,23.3,59,15.1,0.0,SW,4.8,SW,970.2,0.0,0.0,0
1/7/2019,0:30,23.1,23.6,23.1,60,15.1,0.0,SW,4.8,SW,970.2,0.0,0.0,0
1/7/2019,1:00,21.8,23.1,21.8,64,14.6,0.0,W,4.8,W,970.3,0.0,0.0,0
1/7/2019,1:30,21.2,21.8,21.2,67,14.6,0.0,W,3.2,W,970.1,0.0,0.0,0
1/7/2019,2:00,21.2,21.3,21.1,67,14.6,0.0,W,4.8,W,970.1,0.0,0.0,0
1/7/2019,2:30,20.9,21.2,20.9,68,14.5,0.0,NNW,1.6,NNW,969.9,0.0,0.0,0
1/7/2019,3:00,20.8,21.2,20.8,69,14.6,0.0,SSW,6.4,SSW,969.9,0.0,0.0,0
1/7/2019,3:30,19.7,20.8,19.7,73,14.3,0.0,SSW,3.2,SSW,969.8,0.0,0.0,0
1/7/2019,4:00,19.4,19.7,19.4,74,14.2,0.0,SSW,4.8,SSW,969.7,0.0,0.0,0
1/7/2019,4:30,19.2,19.4,19.2,75,14.2,0.0,SSW,3.2,SSW,969.5,0.0,0.0,0
1/7/2019,5:00,19.2,19.3,19.2,75,14.2,0.0,SSW,3.2,SSW,969.2,0.0,0.0,0
1/7/2019,5:30,18.7,19.2,18.7,78,14.3,0.0,SSW,3.2,SSW,969.3,0.0,0.0,0
1/7/2019,6:00,18.2,18.7,18.2,78,13.8,0.0,SSW,4.8,SSW,969.3,0.0,0.0,6
1/7/2019,6:30,17.8,18.2,17.7,81,14.0,0.0,SSW,4.8,SSW,969.6,0.0,0.0,15
1/7/2019,7:00,18.1,18.1,17.8,80,14.1,0.0,SSW,3.2,SSW,969.6,0.0,0.0,21
1/7/2019,7:30,18.1,18.1,17.9,81,14.3,0.0,SSW,3.2,SSW,969.8,0.0,0.0,49
1/7/2019,8:00,20.7,20.7,18.1,73,15.3,0.0,SSW,3.2,SSW,969.7,0.0,0.0,269
1/7/2019,8:30,23.3,23.3,20.8,66,16.5,0.0,SSW,3.2,SSW,969.7,0.0,0.0,346
1/7/2019,9:00,25.3,25.3,23.3,60,17.3,0.0,SSW,3.2,SSW,969.7,0.0,0.0,437
1/7/2019,9:30,27.1,27.1,25.3,51,17.3,0.0,WSW,4.8,WSW,969.8,0.0,0.0,517
