Data,Ora,Temp,Min,Max,Umid,Dew pt,Vento,Dir,Raffica,Dir Raff.,Press,Pioggia,Int.Pio.,Rad.Sol.
1/11/2025,0:00,12.9,13.6,12.9,88,10.5,0.0,WNW,0.0,W,972.8,0.0,0.0,0
1/11/2025,0:30,12.5,12.9,12.5,89,10.3,0.0,WNW,0.0,W,973.0,0.0,0.0,0
1/11/2025,1:00,12.6,12.6,12.5,90,10.6,0.0,ESE,4.8,ESE,972.9,0.0,0.0,0
1/11/2025,1:30,12.3,12.7,12.3,90,10.3,0.0,ESE,0.0,ESE,973.2,0.0,0.0,0
1/11/2025,2:00,12.1,12.3,11.9,90,10.1,0.0,ESE,0.0,ESE,973.3,0.0,0.0,0
1/11/2025,2:30,12.1,12.1,12.0,90,10.1,0.0,ESE,0.0,ESE,973.4,0.0,0.0,0
1/11/2025,3:00,11.7,12.1,11.7,91,9.9,0.0,ESE,0.0,ESE,973.2,0.0,0.0,0
1/11/2025,3:30,11.3,11.7,11.3,91,9.5,0.0,ESE,0.0,ESE,973.1,0.0,0.0,0
1/11/2025,4:00,10.8,11.3,10.8,92,9.2,0.0,ESE,0.0,ESE,972.9,0.0,0.0,0
1/11/2025,4:30,10.7,10.9,10.7,92,9.1,0.0,ESE,0.0,ESE,973.0,0.0,0.0,0
1/11/2025,5:00,10.6,10.8,10.6,92,9.0,0.0,WSW,3.2,WSW,973.0,0.0,0.0,0
1/11/2025,5:30,10.0,10.6,10.0,92,8.4,0.0,WSW,3.2,W,973.3,0.0,0.0,0
1/11/2025,6:00,9.9,10.1,9.7,93,8.5,0.0,WSW,0.0,W,973.4,0.0,0.0,0
1/11/2025,6:30,10.0,10.1,9.9,93,8.6,0.0,WSW,0.0,W,973.7,0.0,0.0,0
1/11/2025,7:00,10.0,10.1,9.9,93,8.6,0.0,WSW,0.0,W,973.9,0.0,0.0,7
1/11/2025,7:30,9.4,10.1,9.4,93,8.0,0.0,WSW,0.0,W,974.4,0.0,0.0,25
1/11/2025,8:00,10.2,10.2,9.4,93,8.8,0.0,WSW,0.0,W,974.7,0.0,0.0,81
1/11/2025,8:30,10.8,10.9,10.2,92,9.2,0.0,WSW,0.0,W,974.8,0.0,0.0,145
1/11/2025,9:00,11.9,11.9,10.7,91,10.1,0.0,WSW,0.0,W,974.5,0.0,0.0,251
1/11/2025,9:30,12.7,12.8,11.9,88,10.3,0.0,SSE,4.8,SSE,974.6,0.0,0.0,326
1/11/2025,10:00,14.3,14.3,12.6,85,11.3,0.0,SSE,0.0,SSE,974.3,0.0,0.0,381
1/11/2025,10:30,16.4,16.4,14.3,80,12.4,0.0,WSW,4.8,WSW,974.6,0.0,0.0,437
1/11/2025,11:00,17.7,17.7,16.3,76,12.9,0.0,SE,4.8,ESE,974.3,0.0,0.0,486
1/11/2025,11:30,18.6,19.1,17.8,74,13.4,1.6,SSE,6.4,ESE,974.2,0.0,0.0,506
1/11/2025,12:00,19.0,19.3,18.6,73,13.6,1.6,S,8.0,SSW,973.9,0.0,0.0,525
1/11/2025,12:30,19.3,19.9,18.9,70,13.3,1.6,WSW,6.4,SSW,973.6,0.0,0.0,532
1/11/2025,13:00,19.9,20.0,19.1,70,13.9,3.2,WSW,8.0,SW,973.4,0.0,0.0,505
1/11/2025,13:30,19.9,20.4,19.3,70,13.9,1.6,W,8.0,W,973.3,0.0,0.0,279
1/11/2025,14:00,20.0,20.0,19.3,69,13.8,3.2,W,9.7,WNW,973.3,0.0,0.0,320
1/11/2025,14:30,19.9,20.2,19.8,64,12.7,4.8,WNW,14.5,WNW,973.3,0.0,0.0,319
1/11/2025,15:00,19.8,20.3,19.8,65,12.8,6.4,W,14.5,WSW,973.4,0.0,0.0,325
1/11/2025,15:30,19.5,19.8,19.4,68,13.1,4.8,W,12.9,W,973.3,0.0,0.0,180
1/11/2025,16:00,19.3,19.6,19.3,69,13.1,3.2,W,8.0,WNW,973.4,0.0,0.0,128
1/11/2025,16:30,18.8,19.3,18.8,72,13.2,3.2,W,6.4,W,973.2,0.0,0.0,79
1/11/2025,17:00,18.3,18.8,18.3,73,12.9,0.0,W,4.8,W,973.2,0.0,0.0,15
1/11/2025,17:30,16.7,18.3,16.7,80,12.7,0.0,N,4.8,N,973.3,0.0,0.0,0
1/11/2025,18:00,16.2,16.7,16.2,82,12.6,0.0,N,0.0,N,973.5,0.0,0.0,0
1/11/2025,18:30,15.6,16.2,15.4,83,12.2,0.0,N,3.2,N,973.9,0.0,0.0,0
1/11/2025,19:00,15.7,15.8,15.6,83,12.3,0.0,N,0.0,N,974.0,0.0,0.0,0
1/11/2025,19:30,15.4,15.9,15.4,84,12.2,0.0,N,0.0,N,974.0,0.0,0.0,0
1/11/2025,20:00,15.4,15.6,15.3,85,12.4,0.0,N,0.0,N,974.1,0.0,0.0,0
1/11/2025,20:30,15.0,15.4,15.0,85,12.0,0.0,N,0.0,N,974.1,0.0,0.0,0
1/11/2025,21:00,14.7,15.0,14.6,87,12.1,0.0,N,0.0,N,974.1,0.0,0.0,0
1/11/2025,21:30,14.5,14.7,14.3,87,11.9,0.0,N,0.0,N,974.1,0.0,0.0,0
1/11/2025,22:00,14.3,14.5,14.2,88,11.9,0.0,N,0.0,N,974.4,0.0,0.0,0
1/11/2025,22:30,14.4,14.4,14.3,87,11.8,0.0,N,0.0,N,974.2,0.0,0.0,0
1/11/2025,23:00,14.6,14.6,14.4,87,12.0,0.0,N,0.0,N,974.1,0.0,0.0,0
1/11/2025,23:30,14.3,14.6,14.3,88,11.9,0.0,N,0.0,N,974.2,0.0,0.0,0
2/11/2025,0:00,14.3,14.3,14.1,89,12.1,0.0,N,0.0,N,974.2,0.0,0.0,0
2/11/2025,0:30,14.2,14.4,14.2,88,11.8,0.0,N,0.0,N,973.9,0.0,0.0,0
2/11/2025,1:00,14.4,14.5,13.9,90,12.4,0.0,E,3.2,WNW,973.7,0.0,0.0,0
2/11/2025,1:30,13.4,14.5,13.3,90,11.4,0.0,E,0.0,WNW,973.6,0.0,0.0,0
2/11/2025,2:00,12.9,13.4,12.9,91,11.1,0.0,E,0.0,WNW,973.4,0.0,0.0,0
2/11/2025,2:30,12.7,13.1,12.7,91,10.9,0.0,E,0.0,WNW,973.3,0.0,0.0,0
2/11/2025,3:00,12.8,12.9,12.6,92,11.2,0.0,E,0.0,WNW,973.1,0.0,0.0,0
2/11/2025,3:30,12.9,12.9,12.5,92,11.3,0.0,E,0.0,WNW,972.6,0.0,0.0,0
2/11/2025,4:00,13.6,13.8,12.9,91,11.8,0.0,SE,3.2,SE,972.4,0.0,0.0,0
2/11/2025,4:30,13.6,13.6,12.8,93,12.2,0.0,ENE,6.4,SE,972.3,0.0,0.0,0
2/11/2025,5:00,14.1,14.4,13.6,91,12.3,0.0,ENE,0.0,SE,972.3,0.0,0.0,0
2/11/2025,5:30,13.6,14.2,12.9,92,12.0,0.0,WSW,9.7,W,972.3,0.0,0.0,0
2/11/2025,6:00,13.4,14.2,13.3,92,11.8,1.6,E,9.7,E,972.3,0.0,0.0,0
